RunTime,RealTime,RouteLength
23.1,4453.92,22341
21.1,4421.29,21469
21.0,4426.39,21525
17.6,4456.37,22011
22.3,4443.57,21475
21.1,4466.46,21811
15.3,4477.29,22100
20.1,4389.85,21086
23.2,4466.58,22200
16.6,4491.09,21955
16.1,4420.67,21638
23.3,4491.36,21808
15.9,4405.65,21338
20.4,4451.30,21502
17.5,4429.73,21680
22.0,4412.61,21283
20.2,4424.09,21422
20.6,4484.41,22125
23.5,4453.41,21786
21.4,4408.24,21188
15.9,4367.85,21627
18.2,4431.66,21722
18.3,4452.38,21061
22.1,4504.03,22094
22.8,4452.38,21061
18.3,4441.94,21472
19.8,4435.91,21222
21.4,4421.22,21666
21.5,4451.62,21188
17.8,4496.71,20813
16.3,4517.92,20875
21.2,4431.77,21641
19.7,4516.44,21905
22.8,4410.77,21491
23.4,4473.50,22133
21.4,4473.87,22077
15.6,4444.35,21902
16.9,4438.16,22405
21.7,4422.19,21030
15.7,4430.19,21655
22.9,4423.69,21502
21.5,4421.59,21358
21.4,4379.82,21272
19.6,4370.98,21544
18.7,4360.90,21238
17.3,4390.91,21188
19.2,4485.57,21211
18.5,4482.76,21986
15.5,4574.27,20980
21.6,4365.32,21266
16.9,4476.89,20741
19.9,4516.55,21872
22.5,4404.63,21230
19.4,4397.80,21375
21.8,4487.03,22158
17.4,4391.95,21563
22.6,4547.49,22244
22.2,4405.65,21338
15.3,4483.57,20969
20.2,4415.13,21075
22.7,4483.11,21936
19.1,4480.17,22336
21.6,4419.63,21419
23.2,4487.61,20880
18.4,4423.55,21911
22.7,4458.79,21597
16.8,4437.89,21280
19.0,4516.58,21091
14.7,4358.04,21322
16.7,4432.14,21816
21.9,4468.09,21977
20.0,4495.96,21605
18.8,4370.31,21202
23.1,4553.89,20905
16.2,4359.50,21525
22.9,4443.77,21772
20.9,4460.55,21427
23.2,4455.53,21958
15.6,4442.41,21977
23.1,4479.08,22202
21.4,4448.06,20713
21.2,4441.97,21961
22.9,4409.04,21297
17.0,4412.84,21688
21.0,4374.26,21788
21.4,4494.41,22255
21.8,4459.61,21833
21.4,4467.24,21702
20.7,4446.58,21383
21.9,4455.93,21916
19.6,4365.48,21025
20.6,4403.02,21558
20.0,4439.91,21422
22.0,4454.99,22258
22.1,4467.75,22236
19.0,4428.19,21472
15.8,4449.92,21416
21.8,4479.10,22325
20.4,4464.79,21363
18.0,4524.62,21933
16.2,4495.80,21522
17.5,4394.83,21611
22.2,4434.49,21641
20.6,4428.17,21661
17.6,4371.31,21566
17.1,4455.55,22086
22.7,4451.68,20952
17.7,4459.21,21738
23.6,4446.76,20605
16.6,4461.89,21797
23.9,4511.50,21416
22.2,4416.83,21558
23.6,4470.31,20813
22.1,4468.27,21633
19.2,4364.41,21241
16.2,4517.18,20641
22.0,4441.17,21661
21.4,4489.97,21880
16.2,4425.14,21452
21.2,4407.10,21875
22.8,4408.00,21672
16.5,4423.49,21619
16.2,4396.69,21686
22.1,4573.92,23191
20.1,4530.70,22341
16.1,4401.75,21422
15.2,4468.14,22025
20.2,4462.15,22580
17.7,4425.15,21375
16.6,4445.94,21425
21.7,4539.52,20605
22.0,4471.37,22130
22.8,4422.71,21086
23.2,4419.01,21450
16.0,4419.34,21702
22.6,4392.86,21397
22.9,4503.84,21097
15.4,4497.58,21688
16.6,4489.97,22272
20.9,4425.46,21325
20.0,4466.11,21022
19.6,4508.60,20722
21.7,4451.63,21744
21.0,4413.29,22030
21.8,4503.43,22094
20.9,4514.32,21027
23.0,4495.47,21325
21.8,4495.47,21325
21.7,4483.90,21619
17.7,4436.83,21605
19.6,4518.05,21619
22.7,4509.68,22452
19.8,4374.41,21227
18.2,4487.38,22036
21.8,4487.22,21677
21.8,4486.83,22141
