RunTime,RealTime,RouteLength
24.9,4889.94,22583
18.3,5933.44,22063
23.9,5206.01,23991
15.4,4777.29,21955
21.2,6356.96,23152
23.1,5398.85,22766
16.4,5132.29,23561
21.8,5953.18,21716
24.4,4961.54,21530
15.7,4905.77,22030
21.2,5412.43,23102
18.9,5233.75,22169
17.4,6389.75,24002
23.9,5051.58,21430
21.8,5774.60,23894
19.2,5129.79,21236
19.7,4594.26,22105
23.2,4981.85,22872
20.8,5846.91,22786
18.7,5226.45,22413
16.1,4711.75,21319
16.2,5696.87,22238
16.9,6001.38,22613
22.8,5793.01,22480
21.6,6625.72,22466
19.1,5973.28,22869
21.4,5881.61,23061
22.0,5191.25,21852
16.8,4807.79,22916
23.1,6355.29,22891
22.6,6208.02,22108
17.6,5379.35,22780
16.5,4962.19,23225
21.5,4812.91,22772
16.6,5151.89,22827
22.0,5109.30,21902
22.5,6676.74,23025
23.3,6219.28,23552
20.8,5328.28,21422
19.4,4801.63,22116
24.2,5022.15,22497
22.7,4925.78,22844
21.6,5383.61,22530
21.0,5651.86,22730
19.5,4971.09,22361
22.6,5688.36,21155
24.0,5405.01,22830
22.9,7123.62,22027
16.8,6124.63,23047
23.5,5496.11,21000
23.2,4882.63,22877
24.0,4791.85,21344
22.8,5105.92,23275
22.5,5881.61,21902
19.3,6165.59,22311
22.2,5899.94,22766
19.8,5712.61,21405
18.3,4776.30,22633
19.6,4633.71,22275
15.7,5261.41,22633
16.6,5209.47,21500
23.0,5245.29,22580
22.7,5678.17,23088
22.2,5672.42,22577
19.4,5309.14,23194
24.8,5106.85,22972
24.0,4864.57,22013
17.6,4803.88,22858
23.7,5699.83,23272
22.5,6312.27,22900
18.4,6249.69,23136
16.7,5233.09,21144
22.5,5547.52,21880
21.4,4677.69,21916
16.0,5591.96,22202
19.2,4875.20,23116
19.6,6684.74,21941
14.9,6356.96,22363
23.6,5346.96,21663
22.5,5133.12,22211
23.1,5163.71,21941
21.0,5290.45,23227
17.6,4895.28,21875
22.8,5656.75,21466
21.7,5643.29,22385
24.0,5239.36,22586
