RunTime,RealTime,RouteLength
22.8,4582.90,21477
21.1,4619.98,22019
21.1,4551.40,21225
19.5,4538.01,21097
23.4,4603.79,22252
19.6,4529.46,21550
22.9,4931.94,21825
16.4,4524.62,20577
23.6,4425.09,21783
17.0,4659.86,22719
15.7,4546.28,21369
21.2,4516.63,20755
19.9,4792.12,20663
16.3,4638.53,22916
22.1,4577.60,22272
16.7,4521.00,22194
22.4,4589.05,23163
22.8,4463.98,21405
23.2,4418.84,21313
20.4,4506.59,20547
19.7,4553.79,20919
20.6,4497.78,22050
22.1,4554.84,21938
21.9,4487.31,21655
22.4,4579.87,20394
23.2,4471.47,21836
15.0,4490.12,22380
17.7,4525.73,21261
23.0,4879.22,21297
19.9,4554.24,21580
21.4,4541.86,21327
19.4,4520.71,21311
16.0,4442.36,21611
21.4,4539.27,20483
21.6,4406.70,22005
21.2,4540.56,22391
17.5,4566.28,21886
17.5,4523.45,21186
20.7,4500.80,21841
17.7,4543.46,22013
20.8,4479.22,22033
22.3,4360.87,21083
18.9,4563.47,20891
16.5,4627.97,22633
15.6,4466.84,21825
16.7,4687.79,22800
22.0,4587.48,20916
22.3,4569.16,22263
22.5,4583.79,22697
20.6,4590.44,21500
21.5,4540.57,22127
17.8,4526.45,22786
17.8,4536.71,22061
19.7,4479.85,22202
23.1,4490.09,21077
15.0,4532.77,21555
22.7,4698.10,21305
15.2,4549.00,20452
20.3,4687.27,22000
21.2,4554.40,21722
21.6,4479.12,21544
17.1,4572.63,20847
21.4,4492.34,21883
16.2,4733.38,22766
18.8,4720.49,23091
22.4,4533.77,21122
22.6,4573.12,21341
20.1,4508.30,21319
18.3,4515.04,21627
22.3,4461.20,21602
19.7,4426.02,21330
15.7,4459.97,21147
21.0,4597.14,22494
18.5,4530.56,21638
20.9,4491.52,20994
21.6,4565.40,20600
19.9,4504.01,21394
17.0,4732.77,22400
20.5,4526.30,22308
22.6,4464.16,21697
17.2,4524.47,21677
19.0,4504.95,22088
22.8,4554.03,22405
21.5,4459.57,21983
17.2,4419.05,21797
21.2,4489.30,20838
17.1,4544.34,21733
16.3,4586.38,22522
23.4,4539.44,22561
22.2,4591.07,21683
17.2,4491.52,21950
21.2,4566.86,20961
21.8,4545.51,21516
16.4,4509.35,21988
22.0,4537.58,22675
21.3,4424.34,21388
19.9,4533.06,20844
19.4,4473.00,21288
15.8,4464.49,21975
23.0,4528.47,20894
19.2,4555.88,22150
21.1,4470.83,21288
19.9,4571.68,22577
21.3,4538.46,21708
18.6,4814.33,22158
22.5,4554.93,20291
18.5,4605.07,21863
21.1,4555.97,21266
19.1,4599.09,21038
19.8,4763.60,20980
22.1,4557.05,22519
20.5,4597.21,20991
24.2,4544.03,22066
18.5,4684.46,21013
20.2,4554.08,20788
23.0,4462.25,21891
23.5,4475.39,20438
22.0,4466.83,21877
15.9,4430.66,21686
22.1,4536.96,22483
15.8,4541.03,22825
21.3,4521.21,22561
19.9,4517.79,22636
23.1,4502.35,22416
20.1,4543.58,22533
20.3,4527.40,22022
16.4,4581.09,20550
22.1,4431.52,21227
17.8,4520.16,22236
17.9,4548.96,22216
21.9,4503.77,22536
18.8,4509.71,21777
21.4,4488.80,21738
21.4,4533.97,21325
21.8,4593.92,21950
21.8,4609.74,22002
20.6,4534.77,21127
22.7,4412.88,21713
15.4,4549.46,21400
20.4,4535.72,21111
19.8,4512.50,20233
23.4,4646.91,21569
20.3,4694.25,21244
22.4,4526.72,22725
22.0,4500.49,21325
20.6,4570.27,22400
16.8,4526.01,21791
18.6,4514.35,22458
16.7,4553.04,20775
16.3,4793.75,20530
17.0,4460.42,21611
21.3,4482.54,21169
17.9,4556.22,21144
23.2,4629.64,22375
22.8,4485.66,21333
16.9,4570.14,22877
22.9,4442.50,22011
21.6,4575.97,20511
19.9,4521.91,21030
21.8,4455.65,21605
16.0,4504.25,21127
19.5,4674.68,22083
23.4,4492.07,20011
21.1,4516.32,20250
16.9,4511.40,20397
21.0,4478.88,22097
19.8,4528.89,21516
21.7,4636.09,22500
17.4,4547.21,21330
23.2,4563.52,22483
22.5,4676.97,22102
22.7,4482.51,22244
22.1,4452.52,21675
23.5,4702.84,20450
21.9,4473.92,21233
17.2,4447.24,21666
22.3,4488.42,20469
19.3,4551.38,22163
17.8,4543.32,22641
16.5,4606.92,22519
19.7,4414.85,21316
19.1,4508.35,21822
22.9,4403.57,21755
22.8,4549.28,21888
21.9,4532.08,22613
15.7,4534.14,21041
19.0,4508.44,21691
18.7,4509.41,21677
22.6,5587.80,21366
19.7,4491.69,21825
20.8,4529.33,20861
15.8,4570.82,22055
23.2,4701.29,21805
19.8,4587.40,21594
18.6,4600.67,20869
18.7,4479.10,21413
18.1,4459.85,21805
19.5,4565.19,21575
17.7,4456.51,22069
21.5,4523.99,22291
17.7,4387.52,21294
16.9,4434.04,21225
21.7,4453.74,22002
21.3,4512.19,22333
23.0,4489.27,20875
21.8,4488.73,22180
18.7,4718.02,21147
21.1,5431.56,21172
22.1,4519.46,21905
22.5,4553.79,20919
21.1,4534.91,22063
21.2,4547.58,22766
22.9,4479.35,21950
21.8,4553.80,22208
20.8,4499.16,20933
21.4,4484.77,21813
15.5,4522.90,21294
22.7,4682.43,20944
18.7,4460.94,21527
20.7,4536.98,22491
15.8,4477.82,22250
20.2,4532.55,21275
15.2,4685.49,21205
14.7,4539.58,21563
14.2,4386.34,21155
15.0,4412.63,21452
16.0,4533.77,21702
14.5,4548.48,22086
15.6,4599.57,21141
14.5,4477.95,20313
16.3,4494.12,21866
15.9,4617.51,21491
14.8,4439.79,21569
14.9,4536.80,22094
15.7,4599.23,21375
15.2,4477.32,22380
14.4,4507.71,21222
15.0,4468.68,22441
15.0,4665.49,22261
15.3,4514.42,22711
15.7,4571.66,21341
15.5,4467.21,22038
16.2,4613.23,20572
14.2,4639.30,21638
15.1,4586.28,20783
14.8,4719.23,20580
15.4,4718.23,21291
14.3,4430.44,21516
14.5,4451.68,20952
14.9,4457.53,21763
14.7,4484.34,21530
14.1,4530.84,22300
14.6,4480.70,21555
15.6,4445.33,22100
15.3,4364.61,21686
14.3,4667.58,20677
14.6,4510.16,22122
15.6,4499.16,20211
14.6,4510.50,21341
