RunTime,RealTime,RouteLength
21.4,4463.57,21594
23.4,4425.15,21375
15.7,4452.38,21061
17.1,4452.38,21061
21.5,4416.97,21500
22.3,4451.68,20952
17.4,4397.25,21572
18.0,4402.00,21441
17.0,4463.57,21594
22.2,4410.84,21519
22.0,4396.82,21516
16.4,4466.68,20744
19.6,4452.38,21061
22.5,4430.19,21655
16.0,4407.89,21644
17.8,4424.52,21647
17.2,4452.38,21061
16.6,4415.15,21644
22.9,4446.92,21744
22.4,4430.19,21655
19.5,4425.46,21325
18.9,4430.19,21655
21.4,4378.94,21430
22.8,4425.15,21375
22.6,4452.38,21061
22.2,4410.84,21519
20.2,4402.00,21441
18.3,4446.92,21744
16.5,4451.68,20952
21.3,4393.76,21313
18.4,4372.38,21513
18.8,4382.08,21572
22.0,4440.26,21830
16.8,4466.68,20744
15.9,4417.19,21597
17.7,4378.94,21430
22.4,4416.97,21500
22.8,4442.41,21977
22.2,4447.61,21930
19.4,4380.31,21369
18.2,4393.76,21313
18.9,4477.32,22380
16.5,4372.62,21300
15.2,4417.19,21597
19.1,4416.97,21500
19.2,4417.83,21819
21.3,4374.41,21227
22.6,4417.19,21597
20.8,4430.19,21655
21.9,4451.74,21258
21.7,4416.97,21500
18.4,4364.15,21344
16.0,4433.87,21586
17.2,4430.76,21919
23.3,4452.38,21061
17.2,4417.22,21444
16.7,4374.41,21227
18.1,4397.78,21533
17.3,4430.41,21822
22.0,4380.31,21369
19.7,4449.28,21866
17.9,4402.00,21441
22.4,4447.89,21161
22.3,4452.38,21061
21.0,4410.72,21588
17.0,4400.44,21383
15.0,4418.29,21527
21.4,4475.92,21100
18.1,4417.19,21597
15.4,4452.38,21061
16.1,4452.38,21061
21.6,4452.38,21061
17.9,4446.58,21383
17.4,4417.19,21597
21.1,4390.91,21422
21.7,4417.19,21597
21.3,4371.85,21469
14.8,4371.28,21372
23.5,4446.58,21383
22.9,4446.76,20605
18.9,4364.15,21344
19.2,4410.84,21519
19.0,4430.19,21655
21.3,4416.97,21500
22.5,4417.19,21597
19.7,4374.41,21227
19.4,4433.87,21586
23.0,4392.58,21433
17.5,4426.94,21916
20.3,4430.76,21919
17.0,4437.57,22019
21.7,4448.06,20713
20.6,4438.11,21927
17.3,4396.82,21516
15.8,4413.77,21727
21.9,4446.58,21383
16.0,4430.76,21919
21.6,4439.93,21258
21.6,4430.76,21919
19.7,4414.11,21744
22.6,4430.19,21655
16.9,4430.80,21630
16.9,4424.52,21647
14.9,4413.77,21727
17.7,4402.00,21441
18.9,4378.94,21430
24.0,4446.92,21744
16.5,4466.68,20744
15.0,4384.99,21613
20.8,4425.46,21325
15.0,4371.88,21627
16.6,4486.29,20869
22.5,4393.76,21313
22.5,4418.29,21527
17.4,4412.53,21413
22.7,4463.57,21594
19.5,4425.46,21325
20.9,4417.19,21597
21.0,4452.38,21061
22.1,4374.28,21313
21.5,4410.72,21588
19.7,4452.38,21061
21.6,4430.19,21655
17.9,4452.38,21061
14.9,4430.41,21822
21.8,4360.90,21238
22.3,4432.26,21480
19.4,4416.08,21644
22.6,4430.19,21655
20.9,4421.85,21730
20.4,4421.22,21666
18.9,4446.58,21383
19.9,4424.05,21450
20.3,4358.89,21383
21.2,4412.29,21927
16.8,4425.46,21325
17.0,4417.19,21597
16.4,4398.22,21527
15.9,4452.38,21061
19.0,4418.29,21527
15.9,4409.08,21700
16.4,4417.19,21597
21.8,4452.38,21061
18.9,4417.55,21763
20.5,4398.74,21847
19.4,4430.19,21655
22.1,4364.15,21344
16.1,4452.38,21061
16.0,4437.90,21530
22.3,4452.38,21061
17.3,4458.32,21947
22.5,4451.68,20952
19.9,4475.92,21100
15.5,4430.19,21655
17.0,4449.71,21494
22.4,4449.28,21866
17.7,4430.41,21822
17.2,4392.86,21397
21.8,4423.47,21661
15.7,4418.37,21888
21.6,4390.46,21530
21.8,4473.89,21091
21.8,4431.54,21991
21.2,4468.68,21633
21.2,4377.99,21447
20.9,4424.52,21647
21.1,4382.08,21572
17.9,4417.19,21597
15.6,4446.92,21744
20.2,4430.19,21655
14.7,4426.00,21486
21.1,4450.18,22130
21.4,4403.03,21597
16.0,4409.31,21286
15.9,4430.19,21655
15.3,4439.78,22513
23.0,4417.19,21597
23.0,4446.58,21383
22.1,4364.15,21344
23.3,4398.22,21527
19.4,4416.97,21500
22.8,4452.38,21061
19.2,4414.71,21936
20.9,4417.19,21597
15.0,4413.77,21727
20.2,4426.10,21569
20.5,4417.19,21597
18.9,4380.67,21352
22.7,4452.38,21061
22.7,4402.00,21441
22.7,4430.19,21655
