RunTime,RealTime,RouteLength
21.9,4488.85,21961
20.0,4425.25,21505
22.2,4520.70,21038
15.9,4544.61,21100
19.3,4475.43,21830
20.7,4406.59,21488
15.7,4435.61,21522
21.5,4558.00,21694
18.6,4408.53,21255
15.4,4508.50,21044
20.3,4463.88,21530
21.4,4413.08,21758
21.2,4514.61,21019
20.5,4505.43,20963
23.1,4499.80,22602
15.2,4392.58,21433
16.2,4407.17,21372
23.2,4473.61,22605
19.8,4409.60,21280
18.2,4512.32,21413
20.6,4504.01,21991
21.7,4514.59,21955
15.6,4530.52,21455
23.1,4423.50,21911
22.5,4367.32,21300
22.5,4510.44,20519
22.9,4412.10,21447
21.4,4407.35,21347
20.5,4473.83,21352
18.1,4494.03,21525
21.5,4492.42,22066
21.2,4526.26,20961
16.0,4541.04,22488
17.6,4460.14,21813
15.3,4473.26,21683
20.8,4498.70,21669
17.7,4497.55,22497
21.5,4467.78,21500
22.2,4559.73,20966
22.7,4484.09,22000
17.5,4452.38,21061
15.9,4497.58,21688
19.5,4412.59,21827
21.6,4425.75,21694
15.3,4421.94,21800
22.9,4414.85,21316
18.0,4420.24,21813
22.9,4422.40,21455
16.6,4452.38,21061
15.7,4425.75,21694
21.8,4448.98,21802
22.2,4645.54,21422
22.0,4421.22,21666
22.2,4429.24,21163
18.0,4473.61,22605
21.5,4502.65,21536
20.1,4453.94,21216
19.5,4478.82,21388
19.1,4414.17,21433
19.4,4514.87,20833
23.0,4492.39,22138
22.7,4430.21,22233
21.2,4399.01,21652
20.8,4517.43,21941
19.3,4362.67,21350
17.6,4399.92,21330
21.1,4474.71,22016
19.8,4508.85,21430
22.2,4480.90,21777
16.3,4528.68,22350
15.2,4391.75,21236
21.0,4571.38,21350
17.6,4507.58,22094
19.4,4528.08,20277
15.9,4470.94,22261
21.9,4520.28,22402
20.6,4492.02,21552
15.1,4468.09,21977
15.2,4458.40,21205
18.2,4512.80,21905
16.6,4472.39,21897
21.7,4574.50,22125
21.5,4525.18,21938
23.1,4415.55,21697
20.0,4398.90,21313
23.0,4830.31,22563
20.0,4424.80,21747
23.8,4475.92,21461
21.3,4521.85,20400
15.0,4469.26,20991
19.8,4438.18,21272
21.4,4529.24,21508
22.5,4482.51,22244
23.3,4480.00,21977
22.8,4527.15,20883
22.2,4499.13,21938
19.1,4495.66,21011
20.8,4461.12,21902
18.9,4486.87,21291
23.0,4487.89,22088
20.6,4469.12,21619
22.7,4467.00,21411
17.1,4508.52,21688
15.6,4446.76,20605
21.3,4495.66,21011
18.8,4432.58,21394
21.4,4542.44,22100
15.8,4423.76,21677
16.4,4533.70,20797
14.9,4431.97,21888
