RunTime,RealTime,RouteLength
0.17,1125.54,4597.
0.18,1295.36,4713.
0.16,1174.08,4302.
0.17,1183.36,5511.
0.18,1122.06,5213.
0.17,1066.22,5000.
0.18,1160.62,5466.
0.17,1105.58,4561.
0.19,1106.76,4780.
0.17,1143.68,5530.
0.18,1158.90,5408.
0.16,1087.76,4605.
0.18,1075.16,4575.
0.18,1143.58,5025.
0.17,1060.56,4905.
0.18,1173.21,5369.
0.19,1212.53,5266.
0.17,1112.64,4727.
0.18,1141.01,5005.
0.18,1157.51,5391.
0.18,1115.09,5694.
0.17,1195.02,4794.
0.17,1095.84,4466.
0.18,1160.62,5466.
0.18,1109.36,5175.
0.16,1058.11,4950.
0.15,1045.31,4819.
0.17,1087.82,4500.
0.17,1066.02,4727.
0.17,1682.31,5238.
0.18,1113.56,4547.
0.17,1070.90,4625.
0.17,1044.40,4913.
0.18,1156.97,5363.
0.18,1071.26,4961.
0.19,1157.85,5488.
0.17,1112.67,5230.
0.17,1293.23,4927.
0.17,1123.45,5363.
0.16,1059.77,4944.
0.17,1259.96,5733.
0.18,1094.00,4686.
0.18,1110.82,4663.
0.17,1148.32,5144.
0.19,1117.72,5080.
0.19,1275.82,5600.
0.18,1072.97,4519.
0.17,1196.33,5425.
0.18,1232.49,5108.
0.17,1088.46,4897.
0.17,1154.64,5163.
0.17,1110.41,5169.
0.17,1147.41,5433.
0.18,1137.81,5611.
0.16,1404.69,5269.
0.18,1145.02,5441.
0.18,1081.15,5275.
0.17,1113.05,4980.
0.17,1064.22,4519.
0.17,1037.27,4705.
0.17,1105.56,5108.
0.17,1118.78,5455.
0.19,1066.02,4727.
0.18,1219.30,4475.
0.16,1103.98,5286.
0.16,1093.30,4902.
0.17,1067.68,5286.
0.19,1128.13,5191.
0.17,1179.80,5186.
0.18,1217.88,5022.
0.18,1321.02,5433.
0.18,1168.48,5616.
0.17,1105.80,5391.
0.18,1140.46,5280.
0.15,1072.97,4519.
0.18,1066.00,5019.
0.16,1104.93,5011.
0.18,1103.58,5047.
0.18,1161.00,5016.
0.17,1129.93,4527.
0.19,1060.27,4633.
0.17,1139.77,5069.
0.19,1129.59,5433.
0.17,1202.41,4675.
0.18,1731.28,5458.
0.18,1680.01,5508.
0.19,1099.19,5616.
0.18,1071.68,4861.
0.18,1138.82,5436.
0.18,1142.24,5372.
0.17,1087.76,4605.
0.19,1097.13,4925.
0.17,1027.29,4613.
0.18,1520.04,5511.
0.17,1126.61,5141.
0.17,1188.71,5266.
0.18,1200.59,5413.
0.17,1426.03,5383.
0.17,1078.30,5125.
0.18,1198.06,5258.
0.17,1062.71,5191.
0.17,1073.55,4994.
0.17,1067.40,4830.
0.16,1435.06,4775.
0.19,1202.44,5469.
0.14,1103.89,4694.
0.18,1090.34,5183.
0.18,1156.68,4830.
0.19,1163.26,5411.
0.17,1108.40,4941.
0.17,1139.53,5100.
0.17,1164.53,4844.
0.19,1173.51,5650.
0.16,1059.59,4913.
0.19,1114.44,4733.
0.17,1093.11,4886.
0.16,1084.94,4894.
0.18,1157.98,5305.
