RunTime,RealTime,RouteLength
6.35,3258.54,16183
6.16,3230.53,16702
6.37,3227.27,16861
5.84,3264.95,16500
5.69,3235.92,16513
6.02,3235.92,16513
5.82,3239.24,16538
6.29,3239.24,16538
5.97,3235.19,16630
6.04,3257.26,16163
5.93,3235.19,16630
5.9,3258.49,16277
6.68,3234.14,16130
6.19,3240.93,16497
5.76,3245.70,16716
6.04,3243.76,16297
6.2,3238.01,16655
5.94,3244.72,16833
5.76,3230.41,16336
6.13,3219.71,16541
6.34,3219.71,16541
6.05,3225.26,16719
6.05,3252.03,16202
6.42,3238.01,16655
6.05,3250.81,16205
5.72,3227.27,16861
6.15,3228.47,16744
6.07,3246.42,16727
6.07,3239.24,16538
6.53,3225.26,16719
6.12,3239.24,16538
6.06,3250.76,16319
6.15,3235.92,16513
5.24,3235.92,16513
5.21,3235.19,16630
5.26,3230.41,16336
5.2,3218.91,16658
5.24,3228.47,16744
5.23,3225.26,16719
5.26,3260.53,16908
5.27,3240.93,16497
5.22,3250.76,16319
5.29,3214.07,16322
5.24,3254.11,16161
5.18,3239.24,16538
5.4,3258.49,16277
5.24,3230.41,16336
5.22,3258.49,16277
5.27,3248.11,16516
5.28,3219.94,16525
5.21,3235.92,16513
5.21,3235.92,16513
5.37,3268.14,16158
5.33,3239.24,16538
5.28,3252.16,16483
5.36,3251.59,16694
5.22,3228.47,16744
5.27,3239.24,16538
5.21,3248.11,16516
5.33,3239.24,16538
5.3,3245.70,16716
5.28,3219.71,16541
5.3,3235.19,16630
5.25,3244.35,16602
5.26,3259.69,16466
5.28,3248.11,16516
5.28,3244.72,16833
5.28,3261.28,16377
5.23,3235.19,16630
5.2,3235.92,16513
5.35,3252.95,16836
5.25,3254.11,16161
5.16,3252.95,16836
5.33,3238.01,16655
5.21,3214.07,16322
5.15,3228.44,16547
5.19,3230.41,16336
5.25,3235.92,16513
5.17,3229.61,16452
5.16,3235.92,16513
5.2,3235.92,16513
5.28,3261.12,16236
5.26,3237.65,16216
5.25,3245.70,16716
5.22,3245.70,16716
5.17,3219.71,16541
5.27,3247.41,16633
5.32,3244.72,16833
5.23,3245.70,16716
5.25,3235.92,16513
5.19,3219.71,16541
5.27,3230.41,16336
5.22,3219.71,16541
5.24,3267.89,16611
5.21,3252.03,16202
5.24,3240.93,16497
5.17,3214.07,16322
5.3,3239.24,16538
5.33,3239.24,16538
5.22,3231.54,16447
5.25,3230.41,16336
5.25,3234.90,17038
5.27,3218.91,16658
5.31,3235.92,16513
5.36,3261.87,16588
5.35,3266.46,16383
9.01,3219.71,16541
9.32,3218.91,16658
6.14,3230.41,16336
6.15,3235.92,16513
9.39,3230.41,16336
7.2,3250.76,16319
9.23,3219.71,16541
6.45,3247.41,16633
7.65,3244.72,16833
7.9,3230.41,16336
6.49,3247.41,16633
8.43,3251.59,16694
6.43,3218.91,16658
6.25,3230.41,16336
9.07,3219.71,16541
9.39,3239.24,16538
6.71,3245.70,16716
6.05,3236.03,16922
8.6,3228.47,16744
9.59,3230.41,16336
9.36,3244.72,16833
6.06,3239.24,16538
6.49,3248.11,16516
8.83,3232.81,16038
9.14,3258.49,16277
6.46,3245.70,16716
9.44,3245.70,16716
8.35,3229.61,16452
9.31,3225.15,16116
8.94,3225.15,16116
8.89,3235.19,16630
6.59,3239.24,16538
9.16,3228.47,16744
8.09,3235.92,16513
8.75,3230.41,16336
9.19,3245.70,16716
9.32,3235.92,16513
6.53,3244.72,16833
9.4,3230.41,16336
6.16,3235.19,16630
6.14,3235.19,16630
8.04,3232.81,16038
7.35,3245.70,16716
8.34,3250.76,16319
9.14,3230.41,16336
8.5,3224.53,16836
6.3,3274.29,16700
9.17,3229.61,16452
6.61,3250.76,16319
9.16,3243.76,16297
6.15,3239.24,16538
7.01,3235.92,16513
9.08,3235.92,16513
8.84,3239.24,16538
9.4,3230.41,16336
8.57,3225.26,16719
7.25,3244.72,16833
6.24,3232.81,16038
6.38,3244.72,16833
8.13,3239.24,16538
6.36,3219.71,16541
6.04,3235.19,16630
9.56,3266.46,16383
6.86,3245.70,16716
6.66,3245.70,16716
9.02,3239.24,16538
6.16,3236.03,16922
9.13,3238.96,16263
6.98,3235.92,16513
9.0,3219.71,16541
8.97,3244.72,16833
6.5,3250.76,16319
9.3,3264.73,16572
8.89,3248.11,16516
9.42,3219.71,16541
9.39,3245.70,16716
6.73,3239.24,16538
6.23,3230.41,16336
9.45,3219.71,16541
6.52,3230.41,16336
7.27,3239.24,16538
9.38,3239.24,16538
7.42,3239.24,16538
8.2,3239.24,16538
9.08,3252.03,16202
9.51,3263.64,16363
8.28,3239.24,16538
9.44,3221.36,16500
9.24,3235.92,16513
6.11,3230.41,16336
9.47,3251.59,16694
7.7,3239.24,16538
7.2,3244.72,16833
7.47,3244.72,16833
9.74,3254.11,16161
8.94,3239.24,16538
6.83,3214.07,16322
6.12,3239.24,16538
9.31,3252.03,16202
9.08,3238.01,16655
6.6,3239.24,16538
8.71,3230.41,16336
7.93,3230.53,16702
6.1,3235.92,16513
6.09,3245.70,16716
6.25,3269.03,16402
7.35,3235.92,16513
6.42,3214.07,16322
9.72,3230.63,16319
7.55,3245.70,16716
7.77,3239.24,16538
9.37,3239.24,16538
8.99,3248.11,16516
9.37,3244.72,16833
8.51,3224.53,16836
8.19,3232.81,16038
9.59,3248.11,16516
8.79,3239.24,16538
7.6,3219.71,16541
7.82,3247.41,16633
8.46,3252.03,16202
9.0,3239.24,16538
7.52,3235.92,16513
8.77,3224.53,16836
9.11,3248.11,16516
8.73,3218.91,16658
6.42,3239.24,16538
7.41,3229.61,16452
6.38,3260.27,16705
9.47,3235.92,16513
6.79,3248.26,16058
7.7,3238.01,16655
9.42,3214.07,16322
8.94,3239.24,16538
9.58,3248.11,16516
7.81,3239.24,16538
8.95,3232.81,16038
6.74,3225.15,16116
6.06,3239.24,16538
6.53,3238.01,16655
7.98,3243.76,16297
8.37,3219.71,16541
8.03,3235.19,16630
7.2,3225.15,16116
7.72,3229.61,16452
6.89,3264.95,16500
6.08,3219.71,16541
9.17,3264.95,16500
8.37,3239.24,16538
8.23,3239.24,16538
8.77,3238.01,16655
8.92,3239.24,16538
6.7,3258.54,16183
9.24,3219.71,16541
9.44,3248.65,16419
9.48,3239.24,16538
7.98,3256.84,16394
7.82,3244.72,16833
8.6,3248.11,16516
9.66,3239.24,16538
9.39,3230.41,16336
9.53,3225.26,16719
9.44,3239.24,16538
7.85,3245.70,16716
6.85,3230.63,16319
6.22,3230.41,16336
7.09,3252.03,16202
6.08,3230.41,16336
6.69,3225.26,16719
9.23,3249.81,16247
6.46,3225.15,16116
7.81,3248.26,16058
6.3,3256.84,16394
9.35,3235.92,16513
8.96,3235.92,16513
9.47,3244.72,16833
8.89,3239.24,16538
7.04,3239.24,16538
6.77,3219.71,16541
7.67,3230.41,16336
9.43,3235.92,16513
8.14,3252.95,16836
7.58,3241.79,16241
9.4,3239.24,16538
9.75,3224.53,16836
6.41,3239.24,16538
9.08,3272.14,16855
7.53,3235.92,16513
9.44,3239.24,16538
8.25,3264.95,16500
7.18,3239.24,16538
7.78,3235.92,16513
8.82,3239.24,16538
7.35,3214.07,16322
9.51,3227.27,16861
9.15,3244.72,16833
9.31,3225.26,16719
8.51,3219.71,16541
8.01,3249.93,16600
9.39,3235.19,16630
8.38,3239.24,16538
9.41,3218.91,16658
8.39,3266.46,16383
9.56,3267.09,16519
9.38,3236.03,16922
8.59,3235.92,16513
6.99,3244.72,16833
8.07,3266.34,16466
8.18,3235.92,16513
9.31,3225.15,16116
9.05,3235.92,16513
6.46,3239.24,16538
8.63,3214.07,16322
8.22,3235.92,16513
8.96,3218.94,16544
9.49,3244.72,16833
7.34,3265.19,16702
8.41,3235.92,16513
7.61,3239.24,16538
7.81,3257.26,16163
7.91,3235.19,16630
9.19,3234.90,17038
8.46,3235.92,16513
8.19,3245.70,16716
9.08,3248.11,16516
8.31,3248.11,16516
6.7,3251.59,16694
7.72,3232.81,16038
9.61,3247.41,16633
6.12,3218.91,16658
9.63,3227.27,16861
9.46,3239.24,16538
7.2,3235.92,16513
8.68,3230.41,16336
6.32,3262.05,16661
8.57,3257.26,16163
8.11,3235.19,16630
8.64,3219.71,16541
6.6,3245.70,16716
8.28,3235.92,16513
8.16,3230.41,16336
6.5,3249.93,16600
6.41,3252.16,16483
8.45,3235.92,16513
6.04,3225.15,16116
9.24,3219.71,16541
8.36,3258.49,16277
7.55,3239.24,16538
9.44,3230.41,16336
8.92,3228.47,16744
8.51,3248.26,16058
8.21,3222.13,16244
6.64,3266.46,16383
9.15,3248.11,16516
7.8,3219.71,16541
6.65,3218.91,16658
8.71,3249.28,16380
7.2,3235.92,16513
6.13,3219.71,16541
6.18,3235.92,16513
7.18,3248.26,16058
7.96,3243.07,15983
7.04,3239.24,16538
9.15,3245.70,16716
9.55,3243.76,16297
9.22,3240.98,16402
9.61,3280.47,16580
9.65,3239.24,16538
6.48,3235.92,16513
9.46,3235.92,16513
7.97,3248.11,16516
9.07,3252.03,16202
6.92,3222.13,16244
6.29,3235.92,16513
7.54,3230.41,16336
7.77,3238.01,16655
8.01,3245.70,16716
8.52,3228.47,16744
6.57,3232.05,16294
6.96,3219.71,16541
9.46,3240.93,16497
6.14,3238.01,16655
9.44,3244.72,16833
8.59,3241.79,16241
8.96,3239.24,16538
9.59,3234.90,17038
8.32,3214.07,16322
6.53,3257.26,16163
6.01,3230.41,16336
9.04,3235.92,16513
6.19,3224.53,16836
9.39,3230.41,16336
8.83,3235.92,16513
9.12,3235.19,16630
9.24,3245.70,16716
9.66,3247.44,16519
8.95,3235.92,16513
8.64,3248.11,16516
9.43,3235.19,16630
9.38,3219.71,16541
6.92,3245.70,16716
9.69,3289.87,16261
8.06,3239.24,16538
6.23,3239.24,16538
7.43,3244.72,16833
8.79,3235.92,16513
6.1,3235.92,16513
7.13,3230.41,16336
9.03,3235.19,16630
9.18,3248.11,16516
8.72,3230.41,16336
8.86,3235.92,16513
9.38,3230.41,16336
8.43,3235.19,16630
7.79,3252.16,16483
6.47,3291.37,16144
8.81,3235.92,16513
6.06,3219.71,16541
8.94,3253.93,17102
7.49,3248.11,16516
7.72,3252.03,16202
6.16,3239.24,16538
9.39,3235.92,16513
9.09,3238.01,16655
6.44,3241.79,16241
6.2,3225.15,16116
9.48,3232.81,16038
6.75,3218.91,16658
8.34,3225.26,16719
9.07,3238.01,16655
7.98,3225.15,16116
6.21,3225.26,16719
7.04,3239.24,16538
6.57,3245.70,16716
9.04,3218.91,16658
9.1,3235.92,16513
6.85,3239.24,16538
7.18,3230.41,16336
7.71,3239.24,16538
8.09,3225.26,16719
9.09,3243.76,16297
8.57,3235.92,16513
9.71,3252.16,16605
6.94,3281.72,16536
8.24,3277.32,16644
8.86,3228.47,16744
8.98,3245.70,16716
8.83,3239.24,16538
7.62,3248.11,16516
9.17,3227.27,16861
7.07,3230.60,16608
9.59,3245.70,16716
6.92,3245.70,16716
9.5,3239.24,16538
8.61,3266.46,16383
9.02,3235.92,16513
6.42,3225.26,16719
7.32,3243.76,16297
9.45,3281.72,16536
8.04,3253.84,16488
8.3,3235.92,16513
8.05,3230.41,16336
9.15,3235.19,16630
8.58,3238.96,16263
9.51,3245.70,16716
7.59,3218.91,16658
9.81,3235.92,16513
6.91,3230.41,16336
6.02,3219.71,16541
8.74,3239.24,16538
9.32,3230.41,16336
6.77,3235.19,16630
8.64,3235.92,16513
8.61,3230.41,16336
6.68,3235.92,16513
9.44,3227.27,16861
6.51,3258.49,16277
6.34,3245.70,16716
9.45,3243.07,15983
8.98,3229.61,16452
9.53,3230.41,16336
6.43,3250.76,16319
6.11,3235.92,16513
7.8,3245.70,16716
6.1,3235.92,16513
7.15,3240.93,16497
7.97,3235.92,16513
9.5,3230.41,16336
8.03,3235.92,16513
6.7,3239.24,16538
6.45,3219.71,16541
7.13,3248.20,16588
9.5,3242.60,16269
7.93,3264.95,16500
6.95,3238.01,16655
8.55,3239.24,16538
9.65,3264.67,16452
9.59,3235.92,16513
9.29,3230.41,16336
6.23,3235.19,16630
9.44,3227.27,16861
7.8,3228.47,16744
8.73,3228.47,16744
9.16,3229.61,16452
9.65,3230.41,16336
9.14,3258.49,16277
8.34,3249.93,16600
6.12,3235.92,16513
6.94,3245.70,16716
8.71,3225.15,16116
7.58,3252.03,16202
9.49,3230.41,16336
6.39,3239.24,16538
8.45,3227.27,16861
8.81,3249.03,16422
9.53,3235.92,16513
8.82,3256.21,16541
9.14,3252.03,16202
6.54,3239.24,16538
6.04,3248.11,16516
7.69,3235.92,16513
9.17,3237.65,16216
8.33,3237.65,16216
9.37,3266.46,16383
9.41,3252.16,16483
8.69,3235.92,16513
8.82,3245.70,16716
6.07,3235.92,16513
9.63,3235.19,16630
6.65,3244.72,16833
8.33,3245.70,16716
6.55,3235.19,16630
8.92,3225.15,16116
8.19,3258.71,16350
8.61,3250.76,16319
6.7,3248.11,16516
8.84,3229.61,16452
8.65,3235.92,16513
9.43,3260.98,16661
8.4,3239.24,16538
6.74,3225.15,16116
7.01,3225.26,16719
7.01,3243.76,16297
9.73,3244.72,16833
6.21,3225.26,16719
7.35,3232.10,16200
9.14,3253.75,16719
9.48,3239.24,16538
8.94,3248.11,16516
7.68,3244.72,16833
9.16,3235.19,16630
8.21,3245.70,16716
6.43,3229.61,16452
6.19,3235.19,16630
9.27,3239.24,16538
9.46,3235.92,16513
9.25,3235.92,16513
6.09,3229.61,16452
6.42,3251.59,16694
9.18,3243.76,16297
