RunTime,RealTime,RouteLength
5.9,4110.49,16519
6.36,3611.20,16736
5.91,3639.22,16300
6.26,3721.95,17958
6.36,3585.69,17277
5.68,4180.82,16438
6.27,3646.45,16413
6.32,3820.67,17219
6.09,3634.03,16530
5.81,3839.53,16986
5.81,4000.37,17861
5.76,3877.39,16655
6.33,3711.15,16555
6.17,4474.26,17425
5.87,3650.14,17230
5.98,4047.26,16847
6.56,3686.46,16186
5.8,4691.62,16611
6.23,3790.95,16222
5.61,3674.40,16488
5.74,4232.82,16602
6.19,3697.93,17161
5.76,3714.97,17263
6.31,4424.06,17210
6.72,3801.90,17475
6.07,4265.19,17047
5.55,3601.46,16769
6.38,5082.60,16733
5.67,3991.04,16897
6.05,4017.47,17247
6.86,3686.24,17144
5.91,3591.66,17258
5.53,4050.32,17041
5.19,3493.05,17400
5.15,3763.44,16988
5.47,3769.69,16577
5.0,3538.09,15658
5.3,3666.69,16163
5.26,4270.08,16788
5.32,4519.33,16483
5.03,4086.27,17150
5.14,3716.96,16705
5.34,3752.60,17255
5.42,3591.26,16200
5.22,4029.53,17127
5.15,5004.16,15961
5.32,5039.83,16977
5.16,3676.21,15763
5.38,4114.78,17305
5.31,4125.69,17100
5.19,3964.95,17541
5.27,4706.82,16438
5.25,4341.13,17027
5.32,4491.84,17288
5.07,3556.17,15722
5.55,3760.15,17161
5.21,4044.31,17325
5.32,4105.06,17550
5.17,3978.67,17350
5.3,3607.20,16463
5.13,3613.11,17538
5.3,4345.13,16205
5.27,3599.59,16305
5.19,3705.07,16802
5.07,3538.76,16841
5.27,3539.57,15516
5.27,4137.20,16158
4.95,3873.75,16447
5.15,3792.70,17491
5.07,3638.68,16202
5.18,3720.26,16719
5.26,3621.21,16752
5.2,4038.91,17327
5.19,3863.10,16916
5.37,3517.34,16591
5.62,3628.53,16391
5.24,4234.55,16758
5.35,4628.18,17688
5.28,3555.98,16169
5.13,3674.15,16633
5.17,4509.11,17050
5.34,3679.06,17361
5.4,3868.70,16522
5.05,4204.41,16511
5.41,3685.55,17033
5.29,3950.84,16836
5.05,3486.72,17019
5.08,4207.63,17177
5.21,3555.58,17150
5.26,4491.22,16200
5.32,3879.23,17547
5.26,4183.50,17602
5.34,3741.04,17177
5.01,3552.20,15891
5.12,3778.36,17666
5.24,3476.22,16788
5.19,3565.95,16000
5.12,3595.13,17108
5.07,3836.08,16044
5.2,3621.59,17750
5.43,4286.49,15833
5.27,3915.55,16319
5.25,3599.44,17338
5.38,3920.19,17247
5.2,3986.31,17075
6.41,4988.58,17019
6.43,4142.02,17144
6.02,3665.52,18063
6.25,3520.84,16797
5.71,4651.36,17400
9.03,4651.52,17338
6.18,4095.45,17236
6.63,4811.98,16491
9.54,3747.54,16872
6.92,3720.07,16736
6.18,3780.51,16330
5.88,4594.83,17233
8.5,4000.69,17063
9.07,4261.76,17400
6.68,3964.45,18152
7.7,3637.03,16869
8.04,3594.42,16591
6.39,4105.46,15611
9.2,4097.53,16808
8.5,3648.68,17716
6.51,4637.04,16911
9.41,3757.33,16980
6.0,4055.25,16686
6.28,3742.20,16555
6.46,3842.13,16591
9.63,3769.19,16502
6.65,4539.81,16383
6.02,3655.44,16877
7.96,3715.28,16858
8.89,3634.17,16469
9.64,3582.05,16288
8.55,4134.68,16549
6.48,4044.25,17688
6.42,4517.86,17583
9.68,3894.89,18133
9.2,4142.33,16744
6.06,3514.91,17250
6.28,4534.08,16333
8.28,3486.36,15638
6.76,3806.96,16761
9.64,4023.11,16794
