RunTime,RealTime,RouteLength
5.83,3232.81,16038
6.18,3243.93,16286
6.01,3279.96,16555
5.98,3251.72,16316
5.76,3309.51,16408
5.87,3271.26,16027
5.75,3214.07,16322
6.01,3229.61,16452
6.32,3307.43,16347
5.73,3247.44,16519
6.02,3265.62,16455
6.1,3283.21,15836
6.29,3252.03,16202
6.18,3238.41,16536
6.04,3265.64,16580
5.99,3238.96,16263
6.52,3335.03,17230
5.95,3261.87,16588
5.81,3225.15,16116
6.07,3254.19,16572
6.06,3335.50,16602
5.87,3276.74,15850
6.28,3286.60,17152
5.81,3280.47,16580
5.87,3258.03,16391
5.78,3317.52,16919
6.48,3281.54,16436
6.13,3331.67,16963
6.29,3225.26,16719
6.02,3233.79,16502
6.41,3281.08,16658
6.2,3251.24,16622
5.37,3291.18,16597
5.48,3272.85,16272
5.41,3302.92,16577
5.33,3233.79,16502
5.34,3336.56,16683
5.29,3264.82,16330
5.32,3265.62,16455
5.28,3258.78,16497
5.31,3234.50,16669
5.14,3235.92,16513
5.27,3245.53,16869
5.3,3261.12,16236
5.18,3268.92,16572
5.23,3229.61,16452
5.15,3265.52,16686
5.14,3250.39,16294
5.2,3292.16,16988
5.28,3315.38,16861
5.16,3310.38,16397
5.17,3251.39,16391
5.21,3248.11,16516
5.35,3397.21,16216
5.39,3327.48,16072
5.4,3305.26,16252
5.26,3250.35,16625
5.27,3258.37,16191
5.33,3265.62,16455
5.19,3228.47,16744
5.2,3293.49,16027
5.3,3320.94,16291
5.27,3267.28,16730
5.24,3326.30,17144
5.38,3233.79,16502
5.09,3246.66,15994
5.29,3260.68,16791
5.3,3264.62,16375
5.3,3268.23,16016
5.21,3225.15,16116
5.27,3440.68,15966
5.26,3256.84,16394
5.33,3255.10,16444
5.29,3247.41,16633
5.24,3214.07,16322
5.44,3255.46,16291
5.23,3266.83,15658
5.43,3244.89,16344
5.28,3252.03,16202
5.2,3260.83,16822
5.16,3267.08,16486
5.4,3280.44,16347
5.09,3256.84,16394
5.26,3240.12,16283
5.26,3258.54,16183
5.16,3255.09,15905
5.16,3301.38,16350
5.17,3219.94,16525
5.33,3250.76,16319
5.28,3244.89,16344
5.31,3225.26,16719
5.28,3238.13,16308
5.33,3239.24,16538
5.22,3232.05,16294
5.29,3252.35,16308
5.32,3254.70,16988
5.18,3219.94,16525
5.32,3248.28,16500
5.32,3262.62,16466
5.42,3305.71,17069
5.21,3238.05,16688
5.36,3300.93,16730
5.17,3265.62,16730
5.35,3291.18,16597
5.34,3297.50,16636
5.29,3239.24,16538
9.45,3228.47,16744
6.32,3239.47,15958
6.48,3248.28,16500
7.02,3257.57,16155
6.6,3286.34,16205
8.82,3248.11,16516
6.5,3259.66,16380
6.52,3238.02,16838
7.57,3246.87,16575
9.65,3265.27,16683
9.14,3284.58,16452
9.14,3320.59,15852
6.69,3281.24,16183
6.29,3273.85,16261
6.79,3244.72,16833
7.16,3232.71,16766
6.6,3240.05,16680
6.09,3293.18,15897
6.18,3251.24,16300
6.58,3252.39,16058
7.88,3227.27,16861
6.97,3265.19,16702
9.4,3258.54,16183
8.4,3240.93,16497
9.53,3245.99,16955
6.26,3280.51,16883
6.06,3227.27,16861
9.07,3265.27,16683
6.23,3226.91,16422
6.54,3237.57,15775
9.37,3235.92,16513
6.96,3276.38,16811
9.18,3225.15,16116
6.27,3251.09,16525
9.48,3241.79,16241
7.19,3233.30,16366
8.22,3238.41,16536
9.58,3255.65,16805
8.51,3237.78,16627
6.12,3291.26,16763
8.88,3249.93,16600
7.52,3223.05,16991
8.92,3280.53,15733
6.97,3265.87,16380
8.3,3260.03,16777
6.69,3276.10,16027
9.02,3257.90,16186
7.39,3219.94,16525
9.83,3236.72,16744
9.38,3257.73,16536
9.56,3262.09,16083
9.37,3274.99,16902
6.11,3224.53,16836
8.61,3238.96,16263
6.53,3276.10,16027
7.75,3264.73,16572
7.8,3316.86,15797
8.36,3257.69,16319
6.21,3267.06,16794
8.46,3344.00,17069
6.6,3273.63,16197
