RunTime,RealTime,RouteLength
5.7,3333.27,16369
5.94,3293.23,16111
6.39,3337.84,16433
6.42,3283.43,16283
6.09,3367.01,16730
6.83,3271.26,16027
6.52,3265.16,16711
6.06,3224.53,16836
5.93,3306.26,16558
5.96,3278.29,15797
6.01,3351.10,16491
5.92,3310.98,15677
6.38,3335.53,16694
5.78,3252.52,16702
6.35,3251.72,16316
5.94,3326.09,16486
6.81,3324.21,16636
6.11,3230.28,16372
6.25,3243.19,16691
6.22,3283.75,16452
6.75,3335.10,16588
5.86,3283.79,16836
6.92,3322.59,16400
6.55,3322.69,17208
6.6,3320.91,16977
6.16,3293.84,16027
6.76,3385.65,15944
5.9,3286.60,17152
6.76,3263.64,16363
6.49,3304.76,16691
6.28,3538.05,16252
6.11,3337.46,16852
5.5,3281.58,16611
5.42,3458.76,16697
5.26,3238.96,16263
5.5,3318.07,16241
5.36,3347.51,16152
5.44,3283.15,16419
5.34,3266.51,16805
5.35,3235.19,16630
5.19,3265.75,17241
5.29,3232.05,16294
5.36,3262.79,16666
5.36,3264.86,16680
5.3,3254.68,16247
5.32,3255.65,16622
5.23,3269.53,16525
5.17,3262.60,16200
5.33,3309.48,16505
5.3,3296.97,16450
5.3,3343.98,15930
5.22,3260.97,16936
5.2,3219.71,16541
5.35,3238.13,16308
5.33,3312.90,16352
5.36,3272.70,15880
5.22,3265.62,16455
5.36,3324.94,16913
5.43,3294.28,16644
5.41,3239.24,16538
5.31,3241.96,16086
5.5,3288.14,16550
5.38,3272.14,16855
5.14,3284.49,16602
5.27,3289.38,16225
5.28,3353.72,16466
5.41,3368.22,16111
5.22,3295.80,16772
5.42,3269.58,16280
5.21,3258.60,15691
5.37,3322.22,16172
5.41,3332.34,16125
5.31,3265.90,16286
5.1,3252.20,16533
5.29,3261.61,16411
5.48,3248.66,16266
5.33,3260.56,16330
5.33,3256.24,16838
5.42,3488.00,17255
5.31,3281.11,16516
5.33,3246.67,16486
5.39,3264.73,16572
5.22,3310.27,16611
5.43,3280.86,16833
5.35,3279.43,15925
5.51,3414.00,15836
5.35,3281.53,16411
5.2,3288.69,16219
5.27,3250.76,16319
5.54,3451.79,16158
5.45,3253.64,16586
5.36,3278.04,16155
5.35,3276.36,16786
5.45,3245.72,16200
5.34,3436.87,17022
5.41,3345.86,16847
5.14,3373.07,17000
5.34,3248.28,16500
5.46,3430.20,16008
5.43,3360.66,16541
5.38,3259.11,16816
5.35,3267.95,16944
5.23,3258.71,16350
5.5,3306.00,16650
5.25,3267.09,16519
5.53,3485.41,16516
9.4,3234.14,16130
6.34,3298.52,15800
7.2,3253.85,16791
6.63,3310.63,15497
6.3,3296.39,16680
9.67,3266.67,16444
6.23,3325.75,16250
6.4,3262.60,16200
6.66,3287.75,16600
9.84,3475.97,16191
9.42,3236.06,16405
9.84,3335.81,16252
7.21,3325.85,16686
6.34,3321.02,17008
7.49,3241.80,16713
6.52,3282.43,16544
9.8,3311.63,16116
6.32,3301.70,16041
6.43,3276.36,16786
7.94,3262.79,16261
9.5,3269.82,16522
6.55,3338.99,16858
9.0,3412.83,16325
9.17,3304.96,16463
9.61,3246.28,16366
6.82,3257.44,15888
6.22,3336.28,16580
9.1,3446.41,16150
9.39,3286.45,16927
7.11,3311.16,16041
8.63,3430.92,16005
7.18,3396.21,17100
8.68,3240.08,16330
6.71,3325.66,16833
9.17,3244.23,16738
9.48,3237.72,15777
8.65,3307.41,16269
9.9,3313.14,16355
8.49,3318.78,16694
6.66,3266.67,16686
7.43,3249.93,16600
9.5,3276.06,16533
8.36,3457.91,15883
7.46,3314.84,16525
