RunTime,RealTime,RouteLength
6.26,3649.65,17008
6.0,3819.56,16600
6.22,3770.85,16786
6.37,3555.01,16811
6.56,4384.90,17063
6.29,3346.74,16944
5.82,3724.20,15938
6.59,4116.18,17102
6.05,3510.01,16869
6.65,3631.53,16619
6.05,3614.38,16744
6.04,3885.37,16330
6.35,4009.11,16388
5.75,4214.97,15791
6.38,3561.09,16450
6.18,3624.52,17622
6.12,3707.01,16800
6.29,5135.80,16686
6.27,3869.38,17055
5.74,3921.64,16375
6.39,3567.12,16852
6.78,4609.55,17769
5.8,3634.64,16672
6.42,3622.50,16872
6.52,3876.44,16944
5.86,3415.07,16238
6.34,3700.76,16341
6.5,4088.78,16886
6.62,3615.84,16094
6.39,4212.29,16941
6.56,3969.14,16933
6.09,3903.51,16530
5.62,3821.57,16525
5.55,3706.39,16941
5.48,3617.52,16186
5.73,3829.81,17661
5.5,4894.16,17833
5.41,4056.48,17475
5.42,3796.51,17436
5.42,3691.92,16522
5.42,3541.45,16311
5.21,3543.69,15444
5.49,3600.41,17361
5.48,4520.59,16794
5.41,3756.32,17547
5.2,3399.64,16863
5.1,3450.24,16600
5.16,3398.56,16652
5.4,4602.68,16202
5.34,3603.15,17697
5.55,3807.49,16325
5.36,3461.62,16594
5.16,3613.34,16925
5.36,4601.92,17213
5.4,4685.04,17786
5.47,3811.94,16536
5.26,3681.23,17725
5.28,3644.63,16552
5.29,3814.63,15972
5.43,3778.70,16697
5.14,3667.54,16044
5.55,4060.92,16986
5.29,3940.29,17066
5.27,3803.83,16544
5.32,3521.32,16775
5.23,4081.73,17494
5.49,3630.60,16388
5.3,3593.45,17397
5.43,3500.97,16294
5.59,3884.42,16902
5.5,3646.68,17727
5.37,3491.38,16641
5.49,4777.23,16397
5.46,3634.95,16252
5.22,4400.32,16405
5.51,4025.61,17513
5.35,4893.86,16011
5.47,3642.16,17327
5.39,4086.12,17175
5.22,3460.63,17800
5.43,3617.22,17077
5.53,3502.19,16419
5.4,4172.21,15877
5.51,4113.48,17172
5.53,3459.84,16866
5.23,3807.38,15508
5.42,3848.55,17477
5.27,3759.90,16847
5.59,3934.89,17235
5.24,3757.28,16216
5.39,4111.17,17383
5.44,3811.36,15947
5.47,3922.90,16741
5.47,4272.60,16663
5.28,3864.72,17388
5.46,3674.32,16736
5.35,3446.81,16577
5.52,3581.77,16680
5.35,3751.99,17094
5.58,3928.79,17413
5.31,4550.71,17608
5.45,3684.43,16347
5.4,3276.33,16552
5.55,4409.08,18397
5.19,3521.06,16541
5.36,3684.93,17036
6.9,3472.52,16005
6.6,3619.20,16905
10.0,3932.14,16919
9.77,4527.81,17922
9.65,3576.97,15588
7.43,3773.34,16000
9.74,3691.02,15488
6.17,3782.91,16188
7.05,3686.62,16766
9.07,3883.04,15911
5.93,3397.93,17161
9.1,3901.35,17194
8.8,3958.17,16997
9.76,3958.91,17352
7.23,3722.41,16563
6.8,3678.46,17425
8.85,3592.94,17222
9.65,4109.82,16902
6.79,3461.93,16688
9.5,3573.63,17636
9.12,4546.98,17258
6.25,4223.75,16783
8.15,3639.89,15958
8.72,3633.79,16886
9.72,3682.40,16233
7.11,4231.66,16916
7.0,4116.82,18141
9.55,3997.44,16263
8.6,4159.24,17158
9.07,3405.44,16652
8.18,4018.25,17227
9.03,3466.54,17127
6.37,3946.42,17277
6.38,3986.73,16350
9.13,3572.38,17108
9.49,3512.30,15994
9.02,3619.19,16619
6.58,3596.85,17097
9.82,3732.35,17116
6.62,3593.92,16830
7.38,4073.84,15913
9.7,3482.12,16936
9.34,3596.40,16608
9.7,3855.07,16763
6.74,3873.75,17261
7.89,3644.83,16655
9.78,3526.16,16530
8.66,3364.33,17158
9.76,3799.83,17944
6.54,4231.75,17536
7.48,3737.74,16725
6.85,4395.13,17252
6.53,4627.65,17836
8.65,3455.01,16313
6.55,3676.15,16652
6.67,3944.77,16561
7.77,3814.00,16791
9.42,3833.59,16469
7.63,3693.33,15647
8.26,3738.46,16838
6.01,4215.86,17338
9.62,3654.02,16269
9.11,3752.90,16258
6.13,3675.63,16822
5.96,3593.95,16272
9.1,3536.90,17063
