RunTime,RealTime,RouteLength
1.64,2175.76,10241
1.81,2230.67,10544
1.69,2131.36,9630.
1.66,2172.76,10111
1.66,2124.98,9555.
1.69,2175.53,9694.
1.67,2198.64,10125
1.65,2175.53,9694.
1.58,2157.62,9655.
1.63,2226.86,10444
1.66,2181.11,9919.
1.6,2198.29,10030
1.68,2146.76,9638.
1.71,2158.18,9847.
1.63,2161.31,10063
1.7,2184.97,10644
1.67,2183.56,10111
2.59,2151.99,10658
1.58,2130.64,9919.
1.6,2146.76,9638.
1.62,2182.10,10413
2.72,2201.71,10583
1.65,2188.48,10280
1.62,2165.99,10027
2.07,2171.00,10138
1.62,2179.31,9925.
2.69,2193.60,10033
1.67,2217.19,10180
1.66,2180.03,10094
2.59,2171.37,9872.
1.74,2180.27,10044
1.62,2161.14,9886.
1.57,2128.95,9786.
1.63,2164.70,10672
2.62,2137.97,9775.
1.68,2250.86,10658
2.4,2184.97,10644
1.62,2191.80,10169
2.7,2218.12,10166
1.48,2128.95,9786.
1.5,2126.83,9688.
1.48,2149.36,9772.
1.48,2152.20,10002
1.44,2149.36,9772.
1.48,2166.57,9730.
1.5,2184.47,10283
1.48,2126.83,9688.
1.46,2124.98,9555.
1.51,2173.80,10513
1.48,2152.20,10002
1.47,2149.78,9944.
1.49,2131.36,9630.
1.47,2161.31,9761.
1.54,2214.82,9958.
1.57,2188.10,10477
1.61,2184.11,10202
1.52,2222.20,10047
1.53,2155.89,9788.
1.47,2175.53,9694.
1.49,2228.83,10091
1.52,2174.11,9872.
1.48,2175.51,10569
1.53,2186.01,10538
1.52,2208.37,10008
1.46,2184.46,10294
1.46,2149.36,9772.
1.52,2157.62,9655.
1.56,2193.97,10488
1.5,2186.43,10694
1.55,2158.62,10375
1.53,2209.72,10563
1.5,2190.54,9922.
1.52,2199.76,10208
1.5,2165.99,10027
1.54,2208.37,10008
1.49,2152.20,10002
1.52,2166.57,9730.
1.47,2158.18,9847.
1.49,2166.57,9730.
1.54,2233.97,10016
1.5,2176.60,9813.
1.51,2257.11,10586
1.46,2128.95,9786.
1.49,2182.62,10086
1.48,2146.76,9638.
1.52,2227.37,10600
1.52,2168.20,10566
1.54,2171.84,9969.
1.47,2149.36,9772.
1.51,2180.20,10358
1.49,2171.61,10011
1.49,2161.14,9886.
1.51,2215.97,10125
1.47,2168.20,10566
1.47,2179.31,9925.
1.49,2160.60,10183
1.46,2149.36,9772.
1.5,2180.20,10358
1.52,2167.70,10450
1.48,2171.61,10011
1.52,2172.44,10036
1.46,2165.39,9991.
1.51,2192.76,9913.
1.5,2161.31,9761.
1.55,2161.14,9886.
1.51,2237.46,10572
1.53,2180.18,10633
1.5,2178.44,10400
1.5,2157.98,10502
1.47,2149.34,9869.
1.53,2192.88,10047
1.51,2186.77,9644.
1.51,2161.14,9886.
1.52,2161.14,9886.
1.5,2131.36,9630.
1.46,2164.70,10672
1.49,2161.31,9761.
1.51,2165.28,10658
1.54,2151.50,10077
1.46,2161.60,9797.
1.46,2152.20,10002
1.48,2149.34,9869.
1.48,2147.16,9713.
1.51,2166.57,9730.
1.48,2184.69,10188
1.51,2165.38,10294
1.52,2227.54,10213
1.46,2131.36,9630.
1.49,2152.20,10002
1.51,2167.84,9777.
1.48,2158.18,9847.
1.52,2169.43,10283
1.53,2149.36,9772.
1.52,2172.44,10036
1.54,2198.52,10525
1.49,2167.37,9702.
1.51,2171.01,9836.
1.52,2130.64,9919.
1.5,2180.95,10552
1.49,2168.35,10027
1.48,2130.64,9919.
1.56,2173.94,10411
1.5,2196.61,10369
1.48,2176.60,9813.
1.51,2175.00,10619
1.5,2149.36,9772.
1.5,2186.71,10361
1.51,2185.35,10319
1.5,2157.50,9922.
1.52,2193.32,10127
1.49,2176.75,10005
1.5,2158.18,9847.
1.5,2128.95,9786.
1.49,2133.57,9763.
1.47,2193.51,10033
1.5,2170.86,10644
1.57,2219.94,10586
1.5,2176.73,10697
1.5,2171.37,9872.
1.51,2182.62,10086
1.5,2184.97,10644
1.51,2185.48,10102
1.53,2183.85,9850.
1.49,2175.53,9694.
1.55,2215.97,10125
1.5,2149.36,9772.
1.53,2158.62,10375
1.51,2194.21,10322
1.48,2174.28,10397
1.52,2218.50,10416
1.51,2183.34,10308
1.49,2157.09,9952.
1.5,2133.57,9763.
1.49,2128.95,9786.
1.48,2157.62,9655.
1.52,2166.37,10413
1.5,2166.92,10236
1.46,2133.57,9763.
1.62,2151.50,10077
1.51,2151.99,10658
1.52,2179.31,9925.
1.5,2171.01,9836.
1.54,2169.43,10283
1.52,2155.89,9788.
1.48,2165.39,9991.
1.48,2158.18,9847.
1.45,2151.99,10658
1.52,2157.98,10502
1.53,2200.06,11061
1.55,2220.49,10597
1.49,2157.62,9655.
1.49,2164.31,9930.
1.52,2166.57,9730.
1.48,2149.36,9772.
1.49,2176.50,10402
1.53,2164.01,10322
1.48,2130.64,9919.
1.51,2174.64,10005
1.5,2241.18,10008
1.5,2208.38,10091
1.51,2140.46,9908.
1.5,2170.33,9836.
1.46,2164.31,9930.
1.48,2192.88,10047
1.52,2232.87,11002
1.53,2212.70,10272
1.52,2174.04,10244
1.49,2126.83,9688.
1.5,2194.26,9994.
1.52,2169.25,10902
1.47,2165.28,10658
1.47,2149.34,9869.
1.54,2137.97,9775.
1.48,2131.36,9630.
1.54,2187.27,10500
1.53,2185.98,9955.
1.5,2126.83,9688.
1.56,2207.25,10563
1.51,2176.79,10488
1.51,2155.48,9713.
1.53,2222.01,10325
1.51,2131.36,9630.
1.54,2218.50,10416
1.49,2130.64,9919.
1.52,2158.62,10375
1.52,2166.57,9730.
1.54,2151.99,10658
1.5,2133.57,9763.
1.51,2161.14,9886.
1.51,2157.62,9655.
1.57,2190.48,10591
1.52,2167.67,10688
1.47,2131.36,9630.
1.49,2195.37,10383
1.56,2165.38,10294
1.54,2220.85,10102
1.49,2152.20,10002
1.53,2204.61,10241
1.49,2190.56,10888
1.51,2227.96,10341
1.51,2191.93,10152
1.55,2165.03,10102
1.54,2130.64,9919.
1.48,2237.67,10291
1.53,2220.24,10927
1.48,2124.98,9555.
1.49,2131.36,9630.
1.55,2155.89,9788.
1.51,2193.95,10200
1.5,2188.48,10280
1.49,2175.53,9694.
1.49,2138.14,9677.
1.49,2171.01,9836.
1.5,2169.81,10888
1.52,2170.64,9947.
1.47,2158.18,9847.
1.54,2199.76,10208
1.5,2174.11,9872.
1.53,2167.67,10688
1.46,2180.03,10094
1.46,2165.99,10027
1.48,2149.34,9869.
1.5,2207.25,10563
1.56,2182.62,10086
1.5,2149.78,9944.
1.51,2128.95,9786.
1.47,2211.70,10019
1.51,2130.64,9919.
1.48,2145.87,9752.
1.54,2158.62,10375
1.56,2176.60,9813.
1.49,2170.64,9947.
1.51,2202.10,10252
1.5,2186.01,10538
1.44,2183.21,10325
1.47,2166.57,9730.
1.42,2165.38,10294
1.49,2167.67,10688
1.51,2128.95,9786.
1.49,2199.66,10486
1.51,2179.31,9925.
1.49,2184.11,10202
1.49,2203.78,10363
1.5,2164.31,9930.
1.5,2211.17,9927.
1.51,2193.75,9794.
1.5,2157.62,9655.
1.52,2170.48,10305
1.47,2240.18,10522
1.51,2184.95,10355
1.52,2161.14,9886.
1.46,2161.14,9886.
1.52,2131.36,9630.
1.48,2130.64,9919.
1.5,2171.01,9836.
1.49,2126.83,9688.
1.46,2161.31,10063
1.5,2165.38,10294
1.52,2165.74,10027
1.46,2146.76,9638.
1.54,2234.69,10358
1.51,2169.25,10902
1.44,2124.98,9555.
1.5,2168.20,10566
1.52,2193.10,10630
1.49,2197.73,10177
1.51,2220.49,10597
1.51,2171.61,10011
1.52,2208.37,10008
1.53,2193.60,10033
1.46,2191.80,10169
1.52,2130.64,9919.
1.56,2209.61,10236
1.51,2176.51,10266
1.53,2235.32,10161
1.51,2130.64,9919.
1.53,2241.33,10983
1.51,2183.21,10325
1.49,2130.64,9919.
1.55,2124.98,9555.
1.53,2168.35,10027
1.5,2135.35,9544.
1.47,2151.50,10077
1.52,2171.61,10011
1.46,2157.62,9655.
1.49,2174.57,10169
1.52,2211.27,10502
1.52,2180.27,10044
1.5,2188.21,9888.
1.48,2174.11,9872.
1.51,2186.63,9958.
1.5,2161.31,10063
1.54,2168.35,10027
1.49,2207.50,10347
1.46,2161.31,10063
1.48,2152.20,10002
1.51,2187.79,10333
1.48,2178.39,9838.
1.51,2171.37,9872.
1.48,2149.78,9944.
1.48,2130.64,9919.
1.51,2161.14,9886.
1.46,2149.34,9869.
1.53,2184.46,10294
1.46,2180.03,10094
1.61,2213.70,10113
1.56,2167.67,10688
1.5,2211.54,10430
1.51,2186.30,10050
1.48,2214.12,10327
1.52,2164.70,10672
1.48,2183.85,9850.
1.52,2218.33,10827
1.47,2216.73,10208
1.53,2157.98,10502
1.51,2217.71,10086
1.49,2126.83,9688.
1.48,2126.83,9688.
1.53,2202.43,10352
1.49,2157.62,9655.
1.48,2188.47,10375
1.53,2175.06,10747
1.54,2167.70,10450
1.49,2185.96,10244
1.51,2137.97,9775.
1.5,2157.62,9655.
1.51,2165.39,9991.
1.5,2161.31,10063
1.48,2124.98,9555.
1.52,2128.95,9786.
1.47,2126.83,9688.
1.51,2169.43,10283
1.5,2174.64,10005
1.5,2196.61,10369
1.52,2166.57,9730.
1.48,2185.18,10150
1.48,2157.50,9922.
1.49,2149.34,9869.
1.49,2183.21,10325
1.45,2133.57,9763.
1.44,2131.36,9630.
1.48,2149.34,9869.
1.5,2149.16,10427
1.49,2191.52,10127
1.52,2199.66,10486
1.47,2166.57,9730.
1.52,2178.83,10850
1.52,2151.99,10658
1.5,2186.85,10738
1.47,2240.90,10508
1.46,2146.76,9638.
1.5,2152.20,10002
1.45,2149.36,9772.
1.52,2176.81,10341
1.47,2164.94,9900.
1.52,2225.38,10275
1.49,2169.25,10902
1.56,2215.97,10125
1.47,2175.53,9694.
1.49,2180.20,10358
1.49,2175.76,10241
1.49,2202.51,10608
1.48,2175.00,10619
1.5,2167.70,10450
1.5,2172.70,9775.
1.49,2161.14,9886.
1.54,2176.51,10266
1.49,2183.92,10186
1.52,2197.73,10177
1.51,2183.56,10111
1.48,2180.27,10044
1.52,2188.92,10969
1.47,2166.57,9730.
1.53,2149.16,10427
1.51,2196.73,10211
1.51,2131.36,9630.
1.49,2215.60,10130
1.48,2151.99,10658
1.54,2183.85,9850.
1.47,2158.18,9847.
1.47,2155.48,9713.
1.5,2183.21,10325
1.49,2128.95,9786.
1.49,2155.48,9713.
1.48,2182.10,10413
1.51,2161.14,9886.
1.43,2128.95,9786.
1.52,2146.76,9638.
1.48,2130.64,9919.
1.48,2165.38,10294
1.49,2180.03,10094
1.58,2169.66,10725
1.51,2171.61,10011
1.52,2187.79,10333
1.49,2161.31,9761.
1.53,2130.64,9919.
1.56,2225.20,10941
1.47,2131.36,9630.
1.48,2191.80,10169
1.48,2151.99,10658
1.48,2164.73,9991.
1.51,2164.01,10322
1.46,2151.99,10658
1.5,2177.88,9813.
1.48,2171.00,10138
1.49,2161.14,9886.
1.55,2204.52,9994.
1.52,2188.89,10658
1.5,2181.07,9972.
1.53,2176.51,10266
1.5,2130.64,9919.
1.48,2182.62,10086
1.5,2170.33,9836.
1.47,2165.38,10294
1.54,2162.33,9933.
1.54,2163.73,10336
1.52,2214.12,10327
1.51,2133.57,9763.
1.56,2172.44,10036
1.5,2165.99,10027
1.51,2166.57,9730.
1.5,2149.34,9869.
1.49,2165.39,9991.
1.5,2202.06,10786
1.5,2179.31,9925.
1.51,2188.92,10969
1.52,2241.79,10597
1.5,2171.01,9836.
1.48,2202.58,9958.
1.49,2176.51,10266
1.53,2179.31,9925.
1.51,2165.39,9991.
1.53,2186.71,10361
1.49,2173.94,10411
1.54,2183.83,10541
1.5,2157.62,9655.
1.47,2149.78,9944.
1.5,2201.26,10050
1.52,2172.68,10466
1.51,2205.47,10247
1.44,2168.20,10566
1.5,2158.62,10375
1.5,2214.12,10327
1.46,2171.00,10138
1.53,2219.53,10455
1.49,2146.76,9638.
1.49,2128.95,9786.
1.51,2149.16,10427
1.51,2146.76,9638.
1.47,2128.95,9786.
1.5,2165.13,10494
1.53,2177.88,9813.
1.53,2182.10,10413
1.5,2167.67,10688
1.53,2217.82,10452
1.52,2126.83,9688.
1.5,2175.30,9569.
1.51,2171.01,9836.
1.47,2157.98,10502
1.5,2166.57,9730.
1.47,2175.00,10619
1.54,2247.14,10430
1.51,2192.88,10047
1.53,2180.03,10094
1.52,2183.72,10016
1.5,2180.27,10044
1.51,2146.76,9638.
1.49,2183.34,10308
1.51,2161.31,10063
1.52,2172.44,10036
1.49,2130.64,9919.
1.49,2167.70,10450
1.45,2186.01,10538
1.5,2157.50,9922.
1.53,2167.67,10688
1.49,2133.57,9763.
1.47,2131.36,9630.
1.46,2161.31,9761.
1.49,2180.03,10094
1.5,2184.11,10202
1.51,2175.30,9569.
1.5,2171.01,9836.
1.53,2202.57,9972.
1.51,2197.05,10344
1.5,2165.28,10658
1.52,2269.10,10661
1.53,2238.07,10388
1.5,2157.50,9922.
1.48,2161.31,9761.
1.46,2192.88,10047
1.51,2271.75,9961.
1.48,2149.34,9869.
1.51,2194.53,10683
1.49,2171.01,9836.
1.52,2171.84,9969.
1.5,2161.31,9761.
1.48,2131.36,9630.
1.51,2175.06,10747
1.54,2167.67,10688
1.52,2195.37,10383
1.53,2185.45,10194
1.46,2133.57,9763.
1.53,2157.50,9922.
1.51,2167.70,10450
1.5,2131.36,9630.
1.47,2164.31,9930.
1.49,2162.20,10605
1.52,2216.75,10480
1.51,2170.86,10644
1.48,2161.31,10063
1.5,2180.27,10044
1.48,2194.23,9972.
1.5,2166.57,9730.
1.53,2185.48,10102
1.45,2184.19,10130
1.48,2212.26,10330
1.51,2172.44,10036
1.45,2196.61,10369
1.48,2190.83,10069
1.53,2221.69,10308
1.5,2210.17,10525
1.49,2191.52,10127
1.5,2191.72,9841.
1.54,2325.81,11608
1.53,2149.16,10427
1.46,2157.50,9922.
1.5,2171.37,9872.
1.48,2130.64,9919.
1.46,2173.80,10513
1.49,2149.16,10427
1.46,2161.31,10063
1.53,2199.25,10813
1.5,2186.71,10361
1.52,2130.64,9919.
1.46,2128.95,9786.
1.48,2168.35,10027
1.52,2175.00,10619
1.51,2126.83,9688.
1.5,2186.43,10694
1.51,2128.95,9786.
1.5,2184.19,10130
1.46,2179.31,9925.
1.49,2235.47,10950
1.46,2149.34,9869.
1.51,2149.36,9772.
1.52,2204.79,9958.
1.59,2165.38,10294
1.57,2174.64,10005
1.52,2131.36,9630.
1.55,2182.35,9919.
1.56,2158.18,9847.
1.56,2149.36,9772.
1.57,2208.87,10125
1.61,2185.96,10244
1.52,2171.00,10138
1.59,2233.02,10688
1.6,2157.62,9655.
1.54,2128.95,9786.
1.6,2196.68,10280
1.53,2158.62,10375
1.52,2126.83,9688.
1.58,2128.95,9786.
1.51,2165.38,10294
1.57,2174.64,10005
1.57,2163.73,10336
1.55,2158.62,10375
1.61,2180.66,9736.
1.54,2157.98,10502
1.55,2238.12,10277
1.56,2183.56,10222
1.54,2131.36,9630.
1.61,2166.57,9730.
1.51,2197.75,10138
1.57,2165.38,10294
1.56,2235.45,10075
1.58,2175.51,10569
1.57,2183.34,10308
1.5,2161.31,10063
1.5,2131.36,9630.
1.55,2157.62,9655.
1.57,2162.20,10605
1.55,2182.62,10086
1.53,2205.54,10011
1.59,2204.52,9994.
1.64,2182.61,10088
1.58,2131.36,9630.
1.55,2197.66,9697.
1.52,2161.89,9858.
1.6,2126.83,9688.
1.59,2186.77,9644.
1.59,2228.25,10016
1.56,2219.13,10413
1.58,2184.19,10130
1.6,2124.98,9555.
1.53,2176.51,10266
1.55,2162.20,10605
1.56,2191.80,10169
1.53,2146.76,9638.
1.59,2171.01,9836.
1.54,2196.61,10369
1.51,2172.70,9775.
1.52,2192.72,9563.
1.58,2205.63,10080
1.61,2169.25,10902
1.53,2165.74,10027
1.52,2124.98,9555.
1.61,2250.18,10252
1.56,2197.73,10177
1.56,2261.86,9752.
1.53,2202.64,10211
1.51,2171.61,10011
1.57,2223.64,10238
1.58,2126.83,9688.
1.57,2165.39,9991.
1.51,2131.36,9630.
1.54,2204.55,10047
1.54,2179.39,10016
1.5,2192.88,10047
1.56,2126.83,9688.
1.51,2128.95,9786.
1.53,2166.57,9730.
1.59,2193.60,10033
1.55,2179.31,9925.
1.6,2200.74,10791
1.57,2247.03,10358
1.56,2164.01,10322
1.53,2201.58,10591
1.56,2169.81,10888
1.57,2128.95,9786.
1.58,2130.64,9919.
1.55,2128.95,9786.
1.56,2130.64,9919.
1.53,2128.95,9786.
1.57,2158.18,9847.
1.55,2149.36,9772.
1.56,2223.39,10702
1.55,2126.83,9688.
1.54,2200.38,9686.
1.57,2131.36,9630.
1.55,2133.57,9763.
1.57,2212.16,10472
1.6,2183.83,10541
1.55,2151.99,10658
1.54,2149.36,9772.
1.53,2128.95,9786.
1.56,2149.16,10427
1.55,2149.78,9944.
1.54,2197.73,10177
1.59,2167.70,10450
1.58,2194.26,9994.
1.58,2186.95,10525
1.64,2246.07,10144
1.62,2173.38,10533
1.56,2196.61,10369
1.54,2160.53,9858.
1.58,2211.33,10805
1.53,2165.74,10027
1.57,2220.39,9980.
1.56,2131.36,9630.
1.58,2199.55,10888
1.54,2131.36,9630.
1.68,2194.21,10322
1.55,2155.48,9713.
1.57,2171.84,9969.
1.57,2171.61,10011
1.57,2165.38,10294
1.55,2133.57,9763.
1.54,2175.06,10747
1.55,2171.00,10138
1.6,2187.03,9769.
1.62,2218.35,10652
1.49,2133.57,9763.
1.51,2171.00,10138
1.51,2149.34,9869.
1.55,2130.64,9919.
1.55,2202.64,11108
1.59,2157.62,9655.
1.6,2209.31,10233
1.59,2187.10,9875.
1.57,2162.19,10316
1.52,2167.69,10161
1.54,2126.83,9688.
1.59,2207.25,10563
1.59,2176.75,10005
1.57,2133.57,9763.
1.62,2191.11,10941
1.58,2155.48,9713.
1.57,2163.99,10066
1.57,2161.14,9886.
1.53,2198.64,10125
1.54,2170.64,9947.
1.58,2211.61,9877.
1.59,2166.57,9730.
1.55,2161.60,9797.
1.57,2158.18,9847.
1.51,2217.00,10661
1.59,2182.62,10086
1.59,2171.01,9836.
1.56,2171.61,10011
1.58,2208.37,10008
1.65,2171.61,10011
1.58,2173.80,10513
1.57,2248.60,10069
1.52,2148.70,9847.
1.51,2155.48,9713.
1.57,2203.41,10391
1.54,2175.06,10747
1.57,2183.21,10325
1.51,2198.64,10125
1.49,2165.38,10294
1.57,2191.11,10941
1.53,2149.36,9772.
1.54,2182.62,10086
1.54,2186.71,10361
1.6,2205.79,10630
1.6,2219.13,10413
1.54,2179.31,9925.
1.56,2196.69,10050
1.54,2167.70,10450
1.49,2126.83,9688.
1.56,2133.57,9763.
1.59,2178.44,10400
1.59,2199.66,10486
1.58,2248.52,9927.
1.58,2185.94,10441
1.57,2180.27,10044
1.58,2157.62,9655.
1.55,2157.98,10502
1.61,2180.03,10094
1.54,2167.69,10161
1.54,2186.01,10538
1.59,2219.53,10288
1.56,2149.36,9772.
1.54,2177.96,10475
1.53,2149.36,9772.
1.57,2161.14,9886.
1.58,2196.68,10280
1.58,2149.36,9772.
1.52,2190.05,9897.
1.54,2171.00,10138
1.56,2133.57,9763.
1.53,2161.31,10063
1.58,2161.31,10063
1.58,2126.83,9688.
1.61,2190.69,10994
1.57,2181.07,9972.
1.52,2149.34,9869.
1.55,2171.00,10138
1.54,2166.37,10413
1.59,2241.85,9983.
1.58,2231.98,10613
1.62,2196.17,10322
1.54,2183.21,10325
1.52,2214.48,10086
1.56,2157.98,10502
1.58,2124.98,9555.
1.54,2152.20,10002
1.57,2124.98,9555.
