RunTime,RealTime,RouteLength
1.61,2131.36,9630.
1.64,2131.36,9630.
1.77,2171.00,10138
2.32,2128.95,9786.
1.64,2128.95,9786.
1.7,2190.14,10697
1.64,2157.50,9922.
1.66,2155.89,9788.
1.73,2131.36,9630.
1.66,2128.95,9786.
1.6,2131.36,9630.
1.93,2131.36,9630.
1.85,2157.50,9922.
1.61,2162.20,10605
2.69,2195.37,10383
1.63,2169.25,10902
1.79,2147.16,9713.
1.6,2131.36,9630.
1.59,2131.36,9630.
1.67,2168.85,10161
2.74,2161.14,9886.
1.93,2155.89,9788.
2.57,2131.36,9630.
1.63,2187.90,10497
2.53,2131.36,9630.
1.61,2128.95,9786.
1.58,2133.57,9763.
1.62,2174.64,10005
2.57,2128.95,9786.
1.89,2133.57,9763.
1.61,2133.57,9763.
1.64,2183.00,10702
1.58,2130.64,9919.
1.79,2133.57,9763.
1.66,2155.48,9713.
1.86,2161.14,9886.
1.62,2163.26,10458
1.65,2130.64,9919.
2.65,2165.74,10027
1.51,2182.10,10413
1.47,2130.64,9919.
1.47,2171.00,10138
1.5,2171.01,9836.
1.5,2149.78,9944.
1.47,2128.95,9786.
1.49,2131.36,9630.
1.51,2187.90,10497
1.47,2124.98,9555.
1.5,2157.62,9655.
1.51,2171.37,9872.
1.5,2189.56,10711
1.48,2161.31,10063
1.49,2165.38,10294
1.51,2155.89,9788.
1.49,2173.94,10411
1.51,2161.14,9886.
1.47,2124.98,9555.
1.5,2164.70,10672
1.46,2124.98,9555.
1.48,2167.70,10450
1.48,2128.95,9786.
1.5,2161.14,9886.
1.5,2171.61,10011
1.48,2166.57,9730.
1.45,2131.36,9630.
1.46,2182.62,10086
1.54,2149.78,9944.
1.47,2149.78,9944.
1.48,2126.83,9688.
1.48,2161.14,9886.
1.48,2126.83,9688.
1.47,2130.64,9919.
1.48,2173.94,10411
1.48,2131.36,9630.
1.5,2155.48,9713.
1.48,2131.36,9630.
1.47,2148.70,9847.
1.5,2171.61,10011
1.45,2124.98,9555.
1.48,2131.36,9630.
1.47,2161.14,9886.
1.47,2131.36,9630.
1.49,2164.70,10672
1.48,2149.78,9944.
1.49,2147.16,9713.
1.49,2155.89,9788.
1.49,2124.98,9555.
1.48,2130.64,9919.
1.49,2151.50,10077
1.5,2149.16,10427
1.49,2149.16,10427
1.46,2128.95,9786.
1.49,2162.20,10605
1.46,2133.57,9763.
1.49,2131.36,9630.
1.47,2124.98,9555.
1.47,2151.50,10077
1.5,2124.98,9555.
1.51,2158.62,10375
1.46,2130.64,9919.
1.52,2157.50,9922.
1.47,2128.95,9786.
1.47,2169.25,10902
1.46,2128.95,9786.
1.44,2133.57,9763.
1.48,2133.57,9763.
1.48,2133.57,9763.
1.47,2128.95,9786.
1.47,2124.98,9555.
1.51,2157.50,9922.
1.47,2124.98,9555.
1.48,2131.36,9630.
1.47,2131.36,9630.
1.48,2131.36,9630.
1.48,2130.64,9919.
1.5,2164.70,10672
1.46,2157.98,10502
1.5,2130.64,9919.
1.47,2165.38,10294
1.47,2161.14,9886.
1.49,2161.14,9886.
1.47,2133.57,9763.
1.47,2149.78,9944.
1.47,2149.34,9869.
1.47,2128.95,9786.
1.47,2128.95,9786.
1.5,2147.16,9713.
1.45,2165.38,10294
1.47,2124.98,9555.
1.5,2147.16,9713.
1.51,2167.70,10450
1.49,2161.14,9886.
1.48,2130.64,9919.
1.46,2133.57,9763.
1.45,2124.98,9555.
1.45,2149.16,10427
1.49,2161.31,9761.
1.47,2126.83,9688.
1.48,2149.78,9944.
1.72,2131.36,9630.
1.45,2131.36,9630.
1.52,2152.20,10002
1.47,2146.76,9638.
1.49,2175.66,10733
1.48,2128.95,9786.
1.46,2146.76,9638.
1.47,2131.36,9630.
1.49,2157.50,9922.
1.47,2124.98,9555.
1.47,2151.99,10658
1.46,2124.98,9555.
1.55,2130.64,9919.
1.51,2182.35,9919.
1.48,2130.64,9919.
1.47,2149.78,9944.
1.5,2164.70,10672
1.51,2171.61,10011
1.49,2171.01,9836.
1.47,2126.83,9688.
1.52,2131.36,9630.
1.48,2166.57,9730.
1.5,2171.00,10138
1.51,2157.50,9922.
1.45,2131.36,9630.
1.47,2128.95,9786.
1.46,2126.83,9688.
1.5,2149.34,9869.
1.47,2124.98,9555.
1.47,2131.36,9630.
1.46,2128.95,9786.
1.48,2131.36,9630.
1.49,2169.25,10902
1.47,2131.36,9630.
1.47,2149.78,9944.
1.52,2128.95,9786.
1.49,2155.89,9788.
1.47,2131.36,9630.
1.49,2157.50,9922.
1.5,2161.60,9797.
1.53,2167.67,10688
1.5,2169.25,10902
1.45,2131.36,9630.
1.53,2187.90,10497
1.52,2196.69,10050
1.47,2161.31,10063
1.47,2130.64,9919.
1.47,2161.14,9886.
1.47,2128.95,9786.
1.48,2161.14,9886.
1.46,2151.50,10077
1.47,2131.36,9630.
1.48,2131.36,9630.
1.5,2155.89,9788.
1.45,2128.95,9786.
1.5,2166.57,9730.
1.5,2128.95,9786.
1.48,2128.95,9786.
1.47,2131.36,9630.
1.45,2133.57,9763.
1.47,2126.83,9688.
1.49,2161.14,9886.
1.47,2157.62,9655.
1.47,2165.38,10294
1.48,2130.64,9919.
1.47,2133.57,9763.
1.51,2162.20,10605
1.5,2131.36,9630.
1.48,2128.95,9786.
1.49,2155.89,9788.
1.48,2157.50,9922.
1.51,2196.69,10050
1.46,2166.57,9730.
1.49,2131.36,9630.
1.49,2185.18,10150
1.48,2128.95,9786.
1.53,2196.69,10050
1.49,2157.62,9655.
1.53,2191.80,10169
1.45,2124.98,9555.
1.47,2128.95,9786.
1.46,2131.36,9630.
1.49,2133.57,9763.
1.5,2161.31,9761.
1.47,2157.50,9922.
1.49,2149.78,9944.
1.5,2131.36,9630.
1.5,2146.76,9638.
1.48,2157.98,10502
1.48,2128.95,9786.
1.5,2157.50,9922.
1.49,2131.36,9630.
1.5,2126.83,9688.
1.58,2167.70,10450
1.5,2187.90,10497
1.54,2185.48,10102
1.49,2128.95,9786.
1.5,2162.20,10605
1.49,2131.36,9630.
1.58,2149.78,9944.
1.47,2155.89,9788.
1.5,2130.64,9919.
1.48,2149.78,9944.
1.48,2131.36,9630.
1.52,2165.39,9991.
1.48,2124.98,9555.
1.49,2166.57,9730.
1.5,2155.89,9788.
1.5,2133.57,9763.
1.51,2189.56,10711
1.47,2133.57,9763.
1.49,2155.89,9788.
1.51,2193.97,10488
1.5,2178.43,10597
1.51,2168.20,10566
1.5,2167.70,10450
1.47,2133.57,9763.
1.53,2182.10,10413
1.48,2124.98,9555.
1.5,2130.64,9919.
1.51,2149.78,9944.
1.49,2167.67,10688
1.45,2128.95,9786.
1.48,2161.14,9886.
1.48,2149.78,9944.
1.5,2161.31,10063
1.47,2124.98,9555.
1.47,2128.95,9786.
1.5,2155.89,9788.
1.47,2131.36,9630.
1.46,2151.50,10077
1.48,2171.00,10138
1.51,2155.89,9788.
1.46,2124.98,9555.
1.48,2146.76,9638.
1.47,2130.64,9919.
1.49,2157.62,9655.
1.56,2166.57,9730.
1.45,2128.95,9786.
1.49,2169.25,10902
1.48,2155.89,9788.
1.5,2147.16,9713.
1.47,2124.98,9555.
1.45,2124.98,9555.
1.51,2157.62,9655.
1.52,2187.90,10497
1.5,2131.36,9630.
1.47,2131.36,9630.
1.46,2126.83,9688.
1.46,2126.83,9688.
1.48,2149.78,9944.
1.48,2157.50,9922.
1.46,2131.36,9630.
1.5,2164.70,10672
