RunTime,RealTime,RouteLength
1.75,2161.14,9886.
1.65,2131.36,9630.
1.6,2152.20,10002
1.81,2171.00,10138
1.8,2128.95,9786.
1.75,2155.89,9788.
1.57,2133.57,9763.
1.62,2152.20,10002
1.64,2149.34,9869.
1.59,2131.36,9630.
1.69,2128.95,9786.
1.65,2128.95,9786.
1.63,2133.57,9763.
1.63,2167.67,10688
1.59,2157.62,9655.
1.59,2171.00,10138
1.65,2130.64,9919.
2.7,2176.81,10341
1.63,2182.10,10413
1.58,2130.64,9919.
2.65,2131.36,9630.
1.58,2151.50,10077
1.57,2165.38,10294
1.61,2167.82,9763.
1.66,2146.76,9638.
1.62,2161.31,10063
1.61,2181.07,9972.
1.62,2131.36,9630.
1.62,2147.16,9713.
2.53,2124.98,9555.
1.58,2126.83,9688.
1.64,2162.20,10605
1.6,2133.57,9763.
2.57,2131.36,9630.
1.61,2166.57,9730.
1.57,2151.50,10077
2.64,2161.60,9797.
1.68,2182.35,9919.
2.68,2128.95,9786.
1.5,2162.20,10605
1.45,2124.98,9555.
1.48,2166.57,9730.
1.47,2124.98,9555.
1.5,2191.11,10941
1.48,2131.36,9630.
1.49,2166.57,9730.
1.46,2131.36,9630.
1.51,2165.38,10294
1.48,2124.98,9555.
1.45,2157.98,10502
1.44,2133.57,9763.
1.44,2124.98,9555.
1.49,2175.06,10747
1.46,2128.95,9786.
1.49,2171.00,10138
1.49,2133.57,9763.
1.47,2171.00,10138
1.47,2133.57,9763.
1.43,2133.57,9763.
1.45,2157.98,10502
1.49,2181.07,9972.
1.51,2167.70,10450
1.5,2185.48,10102
1.47,2131.36,9630.
1.45,2165.38,10294
1.47,2161.14,9886.
1.46,2149.78,9944.
1.44,2131.36,9630.
1.61,2168.85,10161
1.46,2128.95,9786.
1.48,2131.36,9630.
1.46,2155.48,9713.
1.48,2161.14,9886.
1.49,2149.78,9944.
1.5,2176.51,10266
1.47,2130.64,9919.
1.45,2124.98,9555.
1.47,2124.98,9555.
1.44,2128.95,9786.
1.46,2128.95,9786.
1.47,2124.98,9555.
1.49,2131.36,9630.
1.47,2130.64,9919.
1.47,2126.83,9688.
1.46,2128.95,9786.
1.53,2164.70,10672
1.44,2128.95,9786.
1.48,2166.57,9730.
1.48,2131.36,9630.
1.5,2187.79,10333
1.47,2126.83,9688.
1.47,2165.74,10027
1.48,2164.01,10322
1.48,2128.95,9786.
1.47,2175.76,10241
1.45,2162.20,10605
1.48,2157.50,9922.
1.47,2126.83,9688.
1.51,2166.57,9730.
1.57,2158.62,10375
1.46,2161.14,9886.
1.49,2161.14,9886.
1.47,2171.00,10138
1.47,2128.95,9786.
1.46,2133.57,9763.
1.49,2131.36,9630.
1.51,2155.48,9713.
1.48,2166.57,9730.
1.45,2171.00,10138
1.49,2149.34,9869.
1.44,2152.20,10002
1.46,2128.95,9786.
1.47,2161.31,10063
1.48,2165.38,10294
1.46,2171.00,10138
1.46,2124.98,9555.
1.47,2171.01,9836.
1.5,2130.64,9919.
1.49,2169.81,10888
1.46,2130.64,9919.
1.49,2146.76,9638.
1.45,2131.36,9630.
1.46,2128.95,9786.
1.49,2168.20,10566
1.44,2131.36,9630.
1.45,2133.57,9763.
1.45,2151.50,10077
1.48,2162.20,10605
1.46,2126.83,9688.
1.45,2146.76,9638.
1.48,2166.57,9730.
1.44,2128.95,9786.
1.49,2131.36,9630.
1.47,2151.99,10658
1.47,2149.34,9869.
1.49,2147.16,9713.
1.5,2171.37,9872.
1.48,2149.78,9944.
1.42,2131.36,9630.
1.45,2128.95,9786.
1.44,2131.36,9630.
1.52,2193.97,10488
1.49,2196.68,10280
1.45,2130.64,9919.
1.46,2155.48,9713.
1.44,2148.70,9847.
1.51,2173.64,10127
1.48,2175.06,10747
1.45,2133.57,9763.
1.45,2130.64,9919.
1.47,2152.20,10002
1.51,2171.00,10138
1.49,2157.98,10502
1.47,2131.36,9630.
1.48,2171.01,9836.
1.46,2130.64,9919.
1.47,2126.83,9688.
1.46,2130.64,9919.
1.48,2185.72,10933
1.5,2168.85,10161
1.48,2157.62,9655.
1.46,2175.66,10733
1.55,2163.26,10458
1.46,2133.57,9763.
1.49,2163.26,10458
1.45,2130.64,9919.
1.45,2131.36,9630.
1.45,2133.57,9763.
1.46,2131.36,9630.
1.49,2196.68,10280
1.48,2155.89,9788.
1.48,2161.14,9886.
1.49,2167.67,10688
1.46,2128.95,9786.
1.5,2202.66,10772
1.44,2133.57,9763.
1.5,2199.66,10486
1.47,2149.78,9944.
1.46,2128.95,9786.
1.49,2196.68,10280
1.48,2155.89,9788.
1.5,2169.43,10283
1.5,2157.98,10502
1.46,2161.14,9886.
1.49,2176.81,10341
1.45,2131.36,9630.
1.47,2133.57,9763.
1.44,2130.64,9919.
1.47,2133.57,9763.
1.53,2161.31,10063
1.46,2171.00,10138
1.48,2128.95,9786.
1.5,2193.60,10033
1.49,2161.31,9761.
1.48,2171.01,9836.
1.48,2151.99,10658
1.47,2131.36,9630.
1.51,2185.48,10102
1.46,2131.36,9630.
1.49,2161.60,9797.
1.48,2152.20,10002
1.46,2163.26,10458
1.48,2214.12,10327
1.5,2155.48,9713.
1.44,2158.18,9847.
1.47,2148.70,9847.
1.47,2131.36,9630.
1.47,2161.14,9886.
1.44,2133.57,9763.
1.49,2146.76,9638.
1.49,2165.74,10027
1.44,2130.64,9919.
1.48,2133.57,9763.
1.47,2149.34,9869.
1.46,2149.34,9869.
1.44,2133.57,9763.
1.49,2181.07,9972.
1.53,2177.88,9813.
1.5,2196.69,10050
1.5,2131.36,9630.
1.48,2167.70,10450
1.47,2146.76,9638.
1.6,2155.89,9788.
1.47,2162.20,10605
1.46,2130.64,9919.
1.44,2133.57,9763.
1.5,2161.60,9797.
1.46,2148.70,9847.
1.46,2128.95,9786.
1.49,2128.95,9786.
2.08,2126.83,9688.
1.5,2158.62,10375
1.46,2170.64,9947.
1.49,2130.64,9919.
1.55,2183.00,10702
1.49,2124.98,9555.
1.48,2161.14,9886.
1.49,2128.95,9786.
1.51,2172.68,10466
1.47,2149.34,9869.
1.5,2166.57,9730.
1.48,2177.88,9813.
1.47,2128.95,9786.
1.48,2131.36,9630.
1.5,2157.98,10502
1.46,2124.98,9555.
1.46,2130.64,9919.
1.51,2163.73,10336
1.48,2171.61,10011
1.49,2157.62,9655.
1.47,2130.64,9919.
1.47,2164.70,10672
1.47,2133.57,9763.
1.5,2192.88,10047
1.48,2165.38,10294
1.48,2166.57,9730.
1.46,2124.98,9555.
1.47,2161.14,9886.
1.48,2131.36,9630.
1.47,2130.64,9919.
1.47,2130.64,9919.
1.46,2131.36,9630.
1.51,2182.10,10413
1.45,2133.57,9763.
1.47,2130.64,9919.
1.46,2124.98,9555.
1.51,2204.62,10133
1.48,2173.38,10533
1.5,2194.91,10552
1.47,2124.98,9555.
1.48,2151.50,10077
1.49,2187.79,10333
1.46,2149.16,10427
1.47,2131.36,9630.
1.46,2131.36,9630.
1.45,2133.57,9763.
1.49,2131.36,9630.
1.46,2130.64,9919.
1.45,2133.57,9763.
1.45,2151.99,10658
1.49,2164.70,10672
1.46,2147.16,9713.
1.48,2176.60,9813.
1.48,2175.76,10241
1.48,2158.62,10375
1.49,2133.57,9763.
1.47,2126.83,9688.
1.5,2128.95,9786.
1.45,2155.48,9713.
1.47,2157.62,9655.
1.45,2131.36,9630.
1.49,2147.16,9713.
1.48,2166.57,9730.
1.46,2128.95,9786.
1.46,2171.00,10138
1.46,2128.95,9786.
1.5,2185.48,10102
1.46,2155.89,9788.
1.5,2128.95,9786.
1.45,2128.95,9786.
1.46,2152.20,10002
1.45,2133.57,9763.
1.49,2166.57,9730.
1.48,2175.06,10747
1.48,2131.36,9630.
1.45,2126.83,9688.
1.46,2126.83,9688.
1.51,2151.99,10658
1.44,2133.57,9763.
1.48,2161.31,9761.
1.46,2165.38,10294
1.46,2128.95,9786.
1.48,2151.50,10077
1.48,2131.36,9630.
1.47,2131.36,9630.
1.47,2171.84,9969.
1.47,2165.74,10027
1.5,2173.94,10411
1.47,2155.48,9713.
1.46,2128.95,9786.
1.47,2130.64,9919.
1.46,2131.36,9630.
1.48,2165.74,10027
1.46,2186.01,10538
1.45,2152.20,10002
1.44,2130.64,9919.
1.5,2167.67,10688
1.48,2167.67,10688
1.48,2167.70,10450
1.5,2157.50,9922.
1.46,2171.00,10138
1.46,2130.64,9919.
1.44,2165.38,10294
1.46,2155.48,9713.
1.46,2149.34,9869.
1.48,2167.67,10688
1.49,2128.95,9786.
1.45,2133.57,9763.
1.49,2171.00,10138
1.46,2157.98,10502
1.48,2155.89,9788.
1.49,2163.73,10336
1.48,2186.01,10538
1.48,2166.57,9730.
1.44,2133.57,9763.
1.48,2169.25,10902
1.46,2130.64,9919.
1.49,2182.35,9919.
1.45,2126.83,9688.
1.48,2175.06,10747
1.46,2128.95,9786.
1.48,2133.57,9763.
1.48,2131.36,9630.
1.48,2161.14,9886.
1.51,2157.98,10502
1.49,2146.76,9638.
1.46,2157.50,9922.
1.48,2165.74,10027
1.46,2131.36,9630.
1.46,2128.95,9786.
1.48,2178.43,10597
