RunTime,RealTime,RouteLength
1.65,2238.20,10675
1.64,2252.72,10755
2.04,2213.45,11300
1.8,2293.78,10977
1.7,2234.74,10022
1.72,2198.63,10083
1.62,2216.73,10208
1.65,2204.55,10047
1.6,2268.21,10811
1.69,2408.46,10719
1.63,2257.39,11191
1.6,2261.95,9980.
1.6,2243.29,9777.
1.56,2182.35,9919.
1.55,2175.53,9694.
1.65,2254.04,10336
2.74,2161.14,9886.
1.61,2124.98,9555.
2.47,2187.55,10194
1.62,2146.76,9638.
1.62,2160.60,10183
1.6,2234.69,10358
1.71,2196.71,10441
2.54,2260.46,10119
1.57,2214.12,10327
1.63,2208.87,10125
2.02,2339.28,10913
1.71,2207.34,10280
1.64,2278.12,10216
1.71,2157.62,9655.
1.68,2174.57,10169
1.66,2176.51,10266
1.57,2124.98,9555.
1.59,2190.53,9677.
1.65,2263.58,9950.
1.64,2316.12,10383
1.55,2198.63,10083
1.54,2182.16,9833.
1.65,2235.10,9925.
1.43,2207.84,9936.
1.49,2316.36,10405
1.54,2186.77,9644.
1.52,2191.80,10169
1.5,2246.48,10969
1.47,2161.01,9872.
1.56,2242.47,10244
1.47,2208.38,10091
1.5,2184.86,10269
1.53,2180.01,9972.
1.52,2294.55,9886.
1.6,2319.75,10700
1.58,2190.05,9897.
1.51,2179.31,9925.
1.44,2185.40,10319
1.45,2176.51,10266
1.55,2165.13,10494
1.54,2163.26,10458
1.49,2173.80,10513
1.44,2206.38,10577
1.45,2199.91,9622.
1.54,2333.13,10416
1.6,2206.13,10577
1.51,2133.57,9763.
1.49,2264.95,9733.
1.51,2284.87,11050
1.54,2243.58,10252
1.48,2245.43,10213
1.55,2208.75,10986
1.48,2175.66,10733
1.53,2197.87,10133
1.54,2218.52,10161
1.51,2225.47,9722.
1.53,2255.64,10219
1.57,2358.89,10194
1.57,2363.98,10477
1.55,2157.98,10502
1.49,2208.12,10330
1.52,2240.50,10180
1.52,2209.40,10222
1.52,2204.18,10550
1.49,2128.95,9786.
1.42,2175.76,10241
1.49,2237.62,10913
1.49,2253.03,10322
1.53,2171.01,9836.
1.57,2412.23,10397
1.52,2236.41,10344
1.44,2172.44,10036
1.48,2189.73,10891
1.47,2208.12,10330
1.56,2237.40,11122
1.48,2167.37,9738.
1.45,2281.96,10227
1.55,2672.88,10597
1.47,2169.25,10902
1.5,2210.50,10288
1.47,2171.00,10138
1.47,2202.10,10252
1.49,2169.26,9897.
1.45,2252.04,10125
1.48,2208.37,10008
1.51,2229.74,10494
1.52,2194.99,10777
1.58,2254.90,10947
1.54,2226.86,10444
1.5,2196.61,10369
1.44,2155.89,9788.
1.51,2210.76,10783
1.53,2304.73,10938
1.51,2199.25,10813
1.48,2162.20,10605
1.54,2301.38,10022
1.51,2201.26,10050
1.48,2160.60,10183
1.47,2220.00,10172
1.53,2177.40,10322
1.46,2249.13,10925
1.52,2238.89,10391
1.5,2211.44,9952.
1.51,2210.96,10236
1.41,2204.10,9758.
1.51,2311.53,10594
1.53,2282.63,10580
1.47,2172.58,10080
1.5,2212.99,10200
1.55,2230.30,10136
1.53,2168.85,10161
1.45,2184.19,10130
1.55,2236.59,10122
1.54,2257.54,10447
1.5,2219.48,9772.
1.47,2218.59,10036
1.43,2131.36,9630.
1.5,2197.39,10233
1.54,2237.10,10497
1.54,2287.54,10675
1.54,2236.66,10261
1.54,2197.39,10233
1.6,2286.34,10336
1.48,2201.70,10038
1.5,2209.10,10519
1.49,2183.56,10111
1.52,2260.10,10177
1.43,2149.34,9869.
1.47,2165.38,10294
1.46,2253.16,10519
1.46,2242.55,10388
1.49,2244.61,10466
1.55,2425.77,11033
1.51,2175.76,10241
1.55,2256.20,10813
1.54,2257.35,10702
1.47,2230.30,10694
1.45,2171.00,10138
1.55,2276.94,10716
1.55,2209.71,10150
1.5,2214.60,10319
1.52,2217.38,10766
1.46,2161.31,10063
1.59,2254.43,10027
1.47,2133.57,9763.
1.6,2242.79,9994.
1.63,2253.40,10569
1.53,2219.61,10250
1.44,2171.84,9969.
1.5,2278.50,9883.
1.46,2178.44,10400
1.5,2240.64,10366
1.49,2199.88,10469
1.57,2305.47,10755
1.44,2266.26,10658
1.52,2175.51,10569
1.53,2258.34,10097
1.53,2189.99,10533
1.55,2316.34,10000
1.56,2199.91,9622.
1.51,2171.61,10011
1.5,2261.50,10405
1.55,2307.84,10188
1.53,2244.15,9963.
1.5,2149.16,10427
1.55,2370.24,10813
1.49,2178.44,10400
1.53,2219.08,10230
1.52,2230.99,10558
1.47,2184.86,10269
1.52,2222.97,10469
1.45,2183.21,10325
1.49,2228.53,10036
1.48,2182.79,9719.
1.49,2227.96,10558
1.51,2295.21,10552
1.55,2178.44,10400
1.57,2391.83,9938.
1.55,2299.18,9775.
1.5,2161.14,9886.
1.57,2285.16,10038
1.48,2239.66,10527
1.49,2329.62,10063
1.51,2199.75,9916.
1.52,2330.86,11072
1.51,2177.88,9813.
1.45,2218.10,10130
1.51,2228.01,10108
1.48,2265.20,9708.
1.49,2176.50,10402
1.49,2188.21,9888.
1.43,2157.98,10502
1.43,2187.03,9769.
1.47,2266.12,10600
1.51,2262.20,10233
1.52,2161.14,9886.
1.53,2227.47,10338
1.46,2146.76,9638.
1.43,2184.11,10202
1.49,2191.89,10030
1.52,2189.39,9777.
1.53,2177.13,10497
1.5,2178.44,10400
1.42,2149.34,9869.
1.55,2211.06,10005
1.55,2269.88,10633
1.5,2131.36,9630.
1.48,2267.08,10605
1.56,2284.97,9961.
1.48,2171.00,10138
1.44,2184.64,9644.
1.52,2204.92,10600
1.47,2163.73,10336
1.48,2249.28,10652
1.55,2271.27,10369
1.67,2207.04,10400
1.52,2231.47,10358
1.53,2322.62,10052
1.63,2198.53,10583
1.59,2167.67,10688
1.62,2278.20,10450
1.56,2243.42,9902.
1.46,2182.35,9919.
1.48,2229.34,10541
1.5,2183.85,9850.
1.49,2188.10,10477
1.51,2197.66,10333
1.53,2255.33,10302
1.56,2248.58,10158
1.49,2211.09,10522
1.52,2161.14,9886.
1.55,2197.87,10133
1.55,2152.20,10002
1.46,2178.44,10400
1.52,2196.71,10441
1.47,2218.40,10275
1.48,2163.73,10336
1.57,2273.91,10569
1.45,2324.97,9822.
1.54,2273.03,10358
1.51,2271.86,10550
1.44,2158.62,10375
1.47,2214.48,10086
1.45,2188.21,9888.
1.48,2217.62,9780.
1.46,2254.99,10116
1.51,2253.47,10002
1.52,2229.44,10311
1.54,2131.36,9630.
1.57,2171.01,9836.
1.5,2240.34,10252
1.48,2222.97,10469
1.43,2187.03,9769.
1.54,2267.31,10719
1.48,2206.84,10400
1.52,2264.36,10411
1.45,2248.10,10238
1.56,2205.06,10319
1.57,2203.04,9922.
1.47,2221.51,9780.
1.5,2161.31,9761.
1.51,2244.24,9963.
1.52,2201.40,10483
1.45,2192.77,10211
1.42,2203.78,10363
1.43,2245.94,9880.
1.53,2288.15,10383
1.59,2268.56,10086
1.49,2194.26,9994.
1.52,2168.85,10161
1.42,2130.64,9919.
1.44,2189.39,9777.
1.54,2202.64,10211
1.47,2173.38,10533
1.51,2233.77,10500
1.49,2161.14,9886.
1.53,2224.22,10213
1.54,2183.92,10186
1.46,2198.64,10125
1.47,2211.61,9877.
1.54,2208.72,10425
1.53,2443.72,11169
1.56,2245.02,9919.
1.46,2198.64,10125
1.57,2213.72,10400
1.56,2281.71,9669.
1.53,2202.58,9958.
1.55,2282.79,10197
1.54,2253.46,10391
1.46,2198.07,9908.
1.45,2155.48,9713.
1.54,2170.64,9947.
1.47,2213.07,9647.
1.51,2286.43,10725
1.48,2254.43,10027
1.54,2275.61,10350
1.5,2327.80,10811
1.55,2230.13,10880
1.53,2228.53,10036
1.51,2206.85,10338
1.51,2245.66,10519
1.52,2158.62,10375
1.55,2200.82,10672
1.46,2178.83,10850
1.43,2157.98,10502
1.49,2212.50,10561
1.47,2151.50,10077
1.52,2393.76,10269
1.55,2268.25,10602
1.5,2165.38,10294
1.54,2205.69,10705
1.49,2194.78,10811
1.45,2299.74,10561
1.53,2211.84,10077
1.53,2230.32,10308
1.44,2184.69,10188
1.51,2225.16,10563
1.53,2267.44,10002
1.49,2175.53,9694.
1.53,2193.10,10150
1.55,2236.97,10155
1.51,2199.19,10438
1.55,2348.37,9780.
1.57,2188.48,10280
1.51,2244.59,10416
1.49,2194.53,10683
1.49,2311.71,10221
1.49,2206.25,10527
1.58,2215.07,11069
1.53,2197.60,10613
1.45,2188.48,10280
1.49,2190.53,9677.
1.52,2245.87,10555
1.51,2244.86,10183
1.45,2180.01,9972.
1.5,2173.80,10513
1.58,2202.22,10541
1.49,2287.58,10280
1.48,2185.48,10102
1.49,2247.08,10047
1.53,2202.06,10655
1.54,2188.48,10280
1.52,2249.62,9997.
1.47,2199.10,9852.
1.45,2184.64,9644.
1.45,2171.84,9969.
1.5,2164.73,9991.
1.52,2274.90,10530
1.48,2234.88,10175
1.48,2236.97,10155
1.49,2167.37,9702.
1.54,2332.27,10827
1.5,2296.93,10366
1.47,2270.10,10216
1.49,2179.31,9925.
1.57,2384.10,10550
1.5,2184.80,10261
1.52,2208.25,10355
1.52,2197.35,10844
1.44,2172.70,9775.
1.57,2285.09,10030
1.45,2282.74,10049
1.52,2213.07,9647.
1.52,2227.16,10272
1.43,2244.60,10216
1.53,2193.69,10452
1.54,2241.84,10038
1.54,2251.36,10775
1.47,2188.47,10375
1.5,2333.25,10330
1.46,2162.19,10316
1.53,2558.84,10127
1.47,2246.64,11436
1.47,2243.48,10244
1.51,2162.19,10316
1.44,2158.18,9847.
1.53,2331.64,10019
1.55,2237.89,10086
1.43,2157.62,9655.
1.55,2332.82,10527
1.49,2229.20,10283
1.42,2133.57,9763.
1.46,2131.36,9630.
1.46,2176.81,10341
1.46,2197.70,10269
1.51,2179.31,9925.
1.53,2236.19,10077
1.48,2210.26,10075
1.47,2185.72,10933
1.54,2232.10,10472
1.5,2168.35,10027
1.48,2244.71,10444
1.5,2192.45,9811.
1.45,2215.14,10202
1.55,2362.33,9927.
1.53,2237.38,10030
1.46,2256.54,10713
1.59,2237.34,10208
1.49,2157.98,10502
1.46,2191.52,10127
1.54,2325.35,10272
1.47,2167.69,10161
1.52,2176.79,10488
1.49,2342.42,10258
1.49,2211.79,10405
1.55,2234.60,10488
1.43,2231.91,10244
1.51,2220.69,9936.
1.44,2166.37,10413
1.54,2182.62,10086
1.47,2131.36,9630.
1.48,2195.37,10383
1.5,2248.72,10236
1.46,2160.16,9836.
1.41,2131.36,9630.
1.52,2238.19,9811.
1.5,2214.60,10319
1.51,2286.03,10388
1.53,2238.42,10308
1.55,2298.52,10241
1.47,2300.97,9827.
1.59,2209.12,9705.
1.57,2204.61,10241
1.56,2243.17,9844.
1.51,2206.47,10247
1.48,2188.21,10186
1.45,2168.20,10566
1.46,2172.44,10036
1.49,2185.48,10102
1.47,2243.53,10000
1.53,2226.49,10558
1.48,2169.81,10888
1.5,2190.44,10666
1.53,2157.62,9655.
1.51,2281.85,10505
1.52,2481.32,11583
1.56,2286.17,10486
1.48,2179.32,10988
1.48,2204.79,9958.
1.53,2220.64,10727
1.44,2155.89,9788.
1.51,2284.90,10038
1.5,2175.06,10747
1.52,2212.50,10561
1.47,2231.02,9855.
1.51,2172.44,10036
1.44,2202.76,10286
1.5,2218.49,10513
1.49,2152.20,10002
1.57,2289.05,9947.
1.55,2219.95,10277
1.44,2130.64,9919.
1.54,2192.72,9563.
1.49,2193.75,10105
1.48,2196.71,10441
1.49,2196.12,9933.
1.45,2234.69,10358
1.49,2211.17,9927.
1.42,2165.38,10294
1.43,2168.35,10027
1.5,2293.49,11519
1.51,2239.97,10622
1.56,2248.57,10400
1.55,2315.56,10350
1.55,2268.30,10691
1.42,2234.34,10325
1.55,2280.69,9563.
1.52,2196.41,9783.
1.51,2227.96,10341
1.51,2152.20,10002
1.55,2149.34,9869.
1.46,2197.39,10233
1.5,2187.86,9777.
1.47,2280.86,10505
1.5,2205.31,9638.
1.5,2236.61,10372
1.59,2243.61,10808
1.47,2290.64,11080
1.57,2201.96,9819.
1.53,2247.91,10730
1.51,2294.29,9894.
1.45,2172.27,9994.
1.52,2203.78,10527
1.49,2124.98,9555.
1.51,2222.64,10158
1.58,2285.00,9938.
1.51,2183.34,10308
1.55,2252.17,10541
1.49,2184.32,10341
1.53,2179.32,10988
1.47,2212.36,10247
1.48,2202.57,9972.
1.49,2231.52,10577
1.46,2280.99,10050
1.55,2239.54,10025
1.51,2167.37,9738.
1.43,2201.40,10483
1.57,2283.79,10191
1.56,2294.79,10147
1.54,2171.00,10138
1.54,2203.67,9969.
1.46,2183.83,10541
1.53,2264.67,10005
1.45,2211.89,9738.
1.47,2183.56,10111
1.51,2260.99,10063
1.54,2194.21,10322
1.48,2245.57,10525
1.58,2294.79,10463
1.45,2191.52,10127
1.49,2213.07,9647.
1.49,2182.61,10088
1.52,2241.70,9905.
1.46,2210.29,9977.
1.5,2227.49,9880.
1.48,2172.27,9994.
1.51,2221.32,10308
1.51,2273.20,10966
1.57,2313.63,11358
1.53,2255.15,10000
1.51,2202.47,10344
1.49,2225.57,10816
1.51,2334.23,10444
1.5,2191.52,10127
1.5,2183.34,10308
1.52,2180.03,10094
1.54,2180.27,10044
1.52,2215.22,10891
1.49,2278.05,10891
1.51,2161.14,9886.
1.46,2192.72,9563.
1.53,2218.63,10622
1.45,2212.84,10141
1.44,2146.76,9638.
1.53,2222.20,10047
1.52,2374.93,11408
1.48,2294.31,9800.
1.52,2186.95,10525
1.53,2175.90,9875.
1.49,2170.86,10644
1.51,2191.52,10127
1.44,2165.74,10027
1.54,2130.64,9919.
1.44,2157.98,10502
1.51,2199.03,10711
1.43,2189.06,10397
1.57,2197.66,9697.
1.51,2228.92,10944
1.58,2197.38,10305
1.45,2212.35,9761.
1.49,2182.35,9919.
1.45,2213.07,9647.
1.56,2414.35,10097
1.49,2201.40,10483
1.46,2174.56,10366
1.48,2167.37,9702.
1.49,2201.40,10483
1.48,2202.57,9972.
1.57,2173.80,10513
1.48,2166.57,9730.
1.46,2201.96,9819.
1.47,2158.18,9847.
1.48,2248.00,10044
1.55,2264.85,10083
1.46,2222.97,10469
1.53,2331.44,10372
1.47,2221.47,10161
1.5,2259.45,10024
1.56,2232.73,10669
1.57,2209.84,10922
1.55,2201.26,10050
1.57,2176.73,10697
1.58,2276.85,10858
1.52,2252.77,10072
1.6,2227.54,10213
1.49,2155.48,9713.
1.55,2199.91,9622.
1.55,2255.93,10488
1.49,2227.14,10069
1.59,2193.75,9794.
1.66,2286.25,10261
1.6,2281.71,9972.
1.51,2147.16,9713.
1.51,2157.98,10502
1.57,2188.21,10186
1.54,2174.11,9872.
1.51,2272.92,10047
1.62,2328.55,9888.
1.6,2345.77,10369
1.48,2165.38,10294
1.64,2346.43,11416
1.49,2183.21,10325
1.6,2243.12,10258
1.55,2222.97,10469
1.52,2207.20,10741
1.52,2133.57,9763.
1.55,2178.83,10850
1.57,2124.98,9555.
1.6,2199.19,10438
1.5,2183.21,10325
1.59,2184.19,10130
1.62,2210.61,10511
1.53,2166.92,10236
1.56,2223.52,11038
1.54,2226.88,9827.
1.58,2218.37,10072
1.64,2221.30,10311
1.55,2169.66,10725
