RunTime,RealTime,RouteLength
1.85,2285.89,10080
1.65,2192.45,9811.
1.68,2266.34,10747
1.7,2211.61,10294
1.62,2305.87,10119
1.76,2235.93,9786.
1.61,2251.13,10919
1.76,2221.31,10875
1.78,2182.16,9833.
1.65,2349.16,10716
1.62,2167.37,9738.
1.55,2193.10,10630
2.0,2272.09,10169
1.66,2237.68,9786.
1.71,2218.25,10044
1.6,2233.81,10611
1.6,2210.39,10258
2.0,2334.47,10713
1.56,2245.66,10519
2.79,2310.47,10375
1.63,2220.50,10563
2.5,2255.97,10136
2.74,2258.44,10350
1.67,2278.50,9883.
1.7,2217.89,10102
2.33,2304.70,10286
1.62,2349.08,10452
1.59,2126.83,9688.
1.56,2259.66,10808
1.59,2133.57,9763.
2.6,2210.29,9977.
1.56,2161.01,9872.
1.67,2308.33,10497
1.55,2218.59,10036
1.64,2223.16,10080
1.71,2167.67,10688
1.56,2183.83,10541
1.52,2183.34,10308
1.61,2247.34,10438
1.43,2220.89,10408
1.51,2379.18,11888
1.55,2428.38,12108
1.47,2223.58,10483
1.54,2255.46,10047
1.49,2312.49,10625
1.5,2232.75,9938.
1.57,2393.36,10552
1.45,2277.19,10108
1.56,2358.59,10355
1.59,2293.18,10605
1.47,2219.24,10391
1.49,2212.49,10430
1.57,2281.79,9705.
1.43,2183.21,10325
1.54,2245.08,9875.
1.56,2267.90,10538
1.6,2212.67,10461
1.52,2161.14,9886.
1.54,2236.99,10597
1.53,2208.60,10405
1.57,2299.07,9605.
1.58,2267.21,10397
1.52,2207.25,10563
1.51,2224.28,10355
1.49,2128.95,9786.
1.48,2256.64,10163
1.44,2240.39,10261
1.55,2291.30,10119
1.5,2204.79,9958.
1.48,2211.61,9877.
1.54,2309.54,10633
1.46,2171.37,9872.
1.47,2165.74,10027
1.42,2255.97,10136
1.53,2230.17,10463
1.41,2170.86,10644
1.47,2170.86,10644
1.56,2297.55,10633
1.49,2161.14,9886.
1.47,2248.88,10116
1.43,2201.40,10483
1.51,2268.11,10047
1.53,2293.65,10752
1.47,2184.11,10202
1.47,2194.26,9994.
1.53,2289.44,9647.
1.55,2196.28,10163
1.44,2169.81,10888
1.44,2237.12,10458
1.47,2200.33,9852.
1.51,2194.78,10811
1.53,2333.47,9944.
1.51,2170.48,10305
1.49,2264.62,10633
1.54,2362.66,9897.
