RunTime,RealTime,RouteLength
43.2,5438.00,25625
29.6,5405.02,25522
40.0,5384.69,26011
41.0,5389.76,25630
34.5,5386.08,25772
42.2,5403.36,25527
32.8,5388.85,25369
42.7,5396.01,26122
33.7,5385.74,25788
35.5,5424.20,26311
42.1,5421.17,25761
35.9,5405.93,25544
39.4,5520.67,26072
35.3,5376.96,25280
38.4,5403.27,25941
34.2,5452.65,26030
34.0,5393.55,25344
34.3,5385.35,25808
38.7,5385.79,25533
37.8,5471.86,25875
38.6,5416.04,25808
40.9,5397.65,25661
36.2,5393.90,25416
43.6,5402.76,25666
41.6,5376.17,25636
34.7,5449.06,26033
40.5,5471.04,25975
42.5,5393.56,25861
40.3,5459.07,26536
34.2,5392.42,25497
41.0,5425.95,26016
31.3,5415.03,25669
36.0,5398.44,25300
41.0,5463.29,25447
42.2,5472.62,25230
43.5,5384.69,26011
39.8,5395.09,25613
39.1,5393.15,25819
38.4,5464.49,25541
38.4,5421.18,25858
30.2,5465.75,25627
37.1,5400.80,25761
33.5,5394.35,25522
38.7,5393.56,25861
41.5,5527.85,26213
40.7,5398.23,25713
30.5,5378.91,25388
36.7,5446.41,25622
43.2,5403.27,25941
41.2,5416.96,25794
40.9,5404.10,25458
41.9,5378.79,25700
32.6,5385.51,25708
40.4,5405.82,25513
34.8,5414.54,25605
35.9,5391.78,25694
32.1,5394.10,26066
41.3,5413.37,25719
30.7,5435.63,25508
36.5,5407.11,25688
41.7,5418.49,25755
31.4,5396.00,26297
31.6,5385.50,25802
42.0,5392.85,25644
32.1,5429.72,25697
38.8,5423.46,25600
40.3,5419.90,25550
34.8,5433.33,25544
36.2,5448.05,26333
31.7,5419.81,25430
40.7,5412.21,25572
36.4,5494.93,26622
40.4,5432.68,25488
35.6,5411.13,26058
39.4,5422.50,26002
30.2,5418.54,26152
42.3,5480.56,26025
36.3,5398.04,25305
31.2,5451.71,25638
41.9,5380.78,25530
42.6,5396.17,25466
37.8,5378.41,25847
41.1,5402.36,25433
33.6,5396.58,25719
32.8,5397.44,25663
32.1,5397.96,25655
42.1,5404.33,26033
39.0,5378.60,25619
33.5,5381.51,25450
34.9,5455.68,25983
33.4,5393.62,25797
40.7,5405.38,25783
29.3,5435.27,25844
41.3,5426.42,25794
34.6,5420.41,26008
39.9,5390.49,25494
40.4,5428.76,25738
40.3,5422.33,25836
36.0,5474.04,25972
39.6,5436.18,25658
40.2,5377.29,25408
34.1,5398.15,25383
38.0,5384.57,25438
36.0,5397.66,25566
43.5,5398.98,26005
43.2,5374.38,25722
43.8,5413.22,25136
44.7,5472.86,25752
39.6,5394.24,25575
37.8,5430.76,25780
30.0,5420.30,25852
28.5,5427.32,25822
28.4,5385.50,25794
29.2,5411.62,25786
28.5,5413.04,25891
29.3,5403.24,25497
28.7,5477.11,25516
28.4,5423.58,26219
29.5,5390.77,25463
28.9,5404.89,25491
30.5,5390.49,25375
29.0,5391.77,25455
28.4,5392.25,25858
30.1,5431.90,25847
28.6,5429.20,25644
28.6,5402.01,26036
27.8,5374.33,25700
28.1,5388.30,25477
28.4,5448.35,25511
