RunTime,RealTime,RouteLength
40.9,7176.84,26552
38.4,8814.95,27816
31.6,6819.10,26908
37.1,7141.20,29063
39.0,6354.78,27358
33.8,7125.62,27663
38.8,8783.39,26611
33.5,7172.67,26369
40.9,7438.11,27894
31.2,9590.29,28202
38.9,8550.75,27947
32.8,7367.70,27952
36.0,7326.60,27908
39.9,8411.61,28111
38.9,6882.92,27155
40.7,8761.66,28055
40.6,9638.96,28850
39.5,9264.90,27325
35.7,8721.93,27486
35.6,6455.22,27438
31.0,8786.67,27261
40.7,7466.38,26522
39.1,7085.59,28566
35.6,6755.35,27919
40.5,6957.68,26780
31.4,6350.89,28247
42.6,6454.05,28138
36.0,8799.88,27194
35.8,6454.47,26763
38.4,7151.99,27427
37.5,5937.36,28555
38.2,6976.06,27538
36.0,7496.63,27183
42.3,9006.58,28450
37.9,6851.14,27883
40.1,8363.16,27655
37.0,7188.69,27730
41.6,6283.12,26538
33.3,7086.96,28158
41.7,9453.88,28808
42.3,8233.71,28988
40.9,9006.69,27591
35.3,6908.25,28636
38.9,7852.37,28533
42.9,6439.69,25763
40.2,6714.00,27647
33.1,9774.18,28155
34.0,6719.93,27633
40.3,7807.29,27821
36.5,6744.92,29483
38.7,6563.39,27419
37.9,7187.24,26294
39.2,8205.22,27527
40.1,7529.56,26966
33.5,7907.42,28430
42.3,7713.75,27652
27.7,7148.46,28113
37.7,6806.49,27441
40.4,6897.59,26752
35.6,7851.20,27116
36.0,8567.21,28875
34.2,6910.98,27788
39.3,8358.11,29458
32.0,9572.36,28108
39.7,7618.59,29066
34.9,6133.33,26580
37.6,6409.71,27913
28.6,7027.98,26636
40.1,9402.65,27591
30.3,7083.01,27877
39.1,7348.41,27436
34.1,7540.18,27269
38.5,9652.89,28350
29.6,7485.61,27316
38.9,8148.81,27588
40.9,8070.59,28688
40.8,7290.58,27388
41.2,6842.92,28672
37.4,8785.10,27025
29.6,8797.36,25888
36.5,6990.43,28494
40.6,6561.73,27030
42.0,6531.99,26611
38.2,6755.26,27419
38.2,7723.45,27775
39.1,7063.02,27641
39.3,7178.18,28450
36.3,8983.35,26986
34.4,6806.88,28202
28.9,8837.72,27177
39.1,8180.61,27463
32.2,6326.44,28469
30.3,7169.10,27447
39.9,7336.82,27744
42.0,8278.91,29080
39.3,6655.70,26225
36.5,7182.73,29502
31.5,9298.22,28002
36.8,7540.18,27886
34.8,6215.59,28558
32.4,9036.87,27458
26.9,8700.58,27461
28.9,8628.69,28383
28.3,7761.68,27127
29.2,7593.00,27158
28.0,7381.66,28902
29.0,8505.70,28127
29.1,6362.70,27469
26.8,7579.23,27538
28.1,7827.25,27119
26.6,8363.16,26013
27.5,7717.13,27750
29.0,7313.52,27516
27.9,6633.73,26761
28.0,6885.40,26566
27.4,7567.48,27363
28.3,8261.30,27041
29.1,6700.31,28175
