RunTime,RealTime,RouteLength
35.5,5392.08,26125
36.3,5527.00,25827
38.3,5517.84,26238
39.6,5448.47,26150
31.0,5383.50,25500
33.5,5519.19,26322
40.1,5507.14,25633
39.3,5646.66,26891
41.7,5493.97,25277
35.6,5392.77,25891
36.9,5468.70,26388
45.7,5680.06,27547
29.4,5555.86,26466
36.9,5420.41,25886
40.2,5496.13,26319
42.1,5455.35,25619
31.4,5505.61,25738
32.8,5503.32,25494
39.4,5512.56,26358
29.8,5540.99,25752
35.8,5532.90,25802
42.3,5388.96,25661
43.6,5535.24,25302
34.5,5498.93,25630
34.8,5580.02,25236
36.3,5476.12,26369
36.6,5524.63,26344
39.9,5574.39,26616
33.4,5531.76,26127
42.5,5436.16,26205
31.5,5783.30,26005
37.0,5578.82,26286
42.4,5472.97,25600
31.5,5444.16,25586
37.3,5576.41,26150
42.2,5439.71,25911
41.0,5458.25,26411
39.4,5382.92,25775
40.2,5506.57,25516
38.6,5520.64,26302
32.9,5448.16,26152
35.0,5401.44,26380
44.4,5474.72,25427
30.2,5536.81,25744
35.4,5455.88,25505
38.0,5422.75,26097
38.0,5423.90,25650
29.3,5438.63,25819
29.8,5506.74,25655
42.3,5485.80,26327
44.0,5388.52,25433
33.6,5390.60,25688
41.7,5495.32,26122
32.4,5470.53,26013
36.3,5566.19,25541
37.1,5779.63,26677
36.7,5495.17,26175
38.2,5576.98,25755
42.0,5538.69,26688
35.9,5422.19,25422
31.3,5474.92,26080
37.9,5564.73,26058
29.2,5537.34,25455
38.6,5467.74,25966
37.5,5703.71,27205
40.1,5552.67,26069
41.1,5458.75,26011
39.5,5669.14,27022
43.0,5392.88,25661
36.1,5504.25,26588
40.0,5563.21,26450
42.0,5545.46,26527
38.9,5434.28,25702
42.9,5527.68,25825
39.3,5409.41,25738
39.5,5502.12,26000
35.4,5482.30,26536
42.5,5554.47,26269
41.7,5384.17,26019
35.8,5447.71,26441
37.5,5515.26,26152
30.5,5543.16,26450
39.0,5658.08,27219
43.0,5409.86,26144
43.3,5527.93,26508
43.5,5535.06,25322
42.4,5531.48,26291
37.4,5505.70,25655
44.4,5459.41,26302
41.9,5494.92,25738
33.9,5461.58,25552
39.7,5573.70,25266
30.0,5508.69,26316
39.5,5441.41,25386
42.4,5420.00,25883
42.3,5407.60,25838
40.2,5445.39,26127
41.2,5550.18,25119
36.9,5468.60,25819
33.1,5408.79,26016
44.3,5670.15,26047
30.9,5510.72,26763
41.9,6035.20,26455
39.0,5568.61,26569
36.7,5521.62,26533
31.8,5621.02,25980
34.2,5640.41,26961
42.5,5464.88,25441
43.2,5553.04,25655
29.6,5505.49,26602
29.9,5462.01,26061
28.5,5786.70,27261
28.7,5460.41,26350
27.7,5402.36,25433
28.7,5385.50,25888
28.5,5470.88,25463
29.8,5474.46,26752
27.1,5451.12,26200
28.8,5518.81,26925
28.4,5465.16,26002
28.1,5467.59,25652
28.8,5557.11,26547
28.8,5650.67,26672
31.0,5541.97,26583
30.3,5506.04,26422
29.4,5485.53,25466
29.5,5484.05,25727
29.6,5456.86,25472
