RunTime,RealTime,RouteLength
42.1,5790.05,26038
38.5,5653.58,26997
40.6,5537.59,26555
43.6,5730.75,26805
46.1,5680.37,26347
34.2,5390.19,25669
32.1,5556.29,26266
42.6,5572.66,25700
39.3,5735.00,27088
32.2,5460.54,25997
40.1,5537.65,26061
42.9,6023.08,26236
40.2,5585.19,26397
39.8,5598.22,26705
37.3,5585.95,26719
39.3,5516.34,26055
37.8,5565.55,26533
29.4,5899.68,26613
40.2,5778.91,27855
34.8,5520.90,26433
28.4,5445.54,25641
37.8,5726.98,26694
31.7,5509.08,25738
35.6,6306.97,26322
36.5,5462.14,26177
35.1,5702.71,26394
41.2,5384.17,26019
29.9,5540.24,25627
37.8,5441.04,25980
39.0,5513.94,25750
31.5,5585.15,26655
33.6,5493.12,26608
42.5,5538.52,25938
32.2,5546.33,26230
40.5,5487.50,25672
41.1,5469.11,25886
37.7,5523.20,26636
42.9,5483.72,26438
34.8,5958.57,26830
41.2,5589.00,26580
43.6,6115.79,26744
44.3,5663.77,26358
29.6,5579.82,26111
43.2,5494.67,26658
33.0,6073.56,26955
37.5,5593.11,26588
40.3,5529.93,25750
44.4,5714.02,27275
34.0,5516.81,26030
42.6,5690.07,27450
34.1,5585.00,26530
43.6,5569.56,25969
41.9,5504.51,26127
36.6,5605.86,26594
42.0,5570.79,25077
42.1,5937.96,25838
42.3,7173.14,26575
44.3,5535.59,26208
34.4,5475.25,26150
32.2,5594.00,26522
43.3,5539.52,25722
41.0,5441.14,25858
42.8,5466.52,26447
34.9,5701.52,26538
39.9,5650.11,26819
40.9,5757.05,27027
35.6,5573.53,26061
44.0,5642.85,26094
39.0,5591.48,26580
38.8,5433.82,26138
36.8,5566.52,26611
30.6,5539.61,26363
43.3,5606.26,26269
35.2,5613.19,25797
41.5,5780.98,26944
42.6,5481.75,26644
44.9,5610.23,26613
43.5,5585.97,25608
35.5,5389.48,25600
43.6,5467.76,25875
43.0,5668.88,25786
43.3,5543.77,26600
40.6,5480.59,25369
38.8,5401.25,25361
31.9,5788.07,26594
32.3,5511.39,26438
36.5,5494.61,25858
37.9,5635.79,25241
31.4,5880.19,26569
37.5,6011.44,26122
39.2,5592.89,26602
41.1,5533.68,26091
42.8,5546.07,25658
32.0,5476.78,25641
33.9,6169.72,26961
39.3,5466.68,26041
30.7,5522.83,25786
46.0,5561.91,26691
40.3,5430.12,25941
31.4,5799.71,26663
33.4,5600.46,26766
41.0,5455.99,25769
40.4,5615.81,27125
38.2,5655.40,26661
39.6,5559.84,26680
40.9,5710.01,28400
28.8,5465.58,25922
29.5,5480.94,26305
28.9,5469.92,25483
29.7,5693.54,26025
28.7,5488.65,26308
27.7,5552.81,26011
29.6,5665.98,25611
29.2,5538.26,26394
28.1,5536.64,26325
30.0,6023.36,27250
29.2,5934.93,26955
30.2,5673.89,27180
28.5,5531.53,26322
31.1,5642.62,26358
29.1,5717.64,26777
29.7,5468.12,25955
28.6,5423.45,25902
29.1,5669.91,27358
